CASENUM	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	EVENTNUM	VNUMBER1	AOI1	SOE	VNUMBER2	AOI2
201310437942	230.094924	1	6	9	2	3	1	1	12	12	2	6
201310437943	115.047462	1	5	9	2	3	1	1	55	63	5555	55
201310437943	115.047462	1	5	9	2	3	2	1	12	34	9999	77
201310437943	115.047462	1	5	9	2	3	3	1	55	69	5555	55
201310437943	115.047462	1	5	9	2	3	4	1	55	68	5555	55
201310437943	115.047462	1	5	9	2	3	5	1	55	64	5555	55
201310437943	115.047462	1	5	9	2	3	6	1	12	42	9999	77
201310437946	345.142386	1	4	9	2	3	1	1	12	12	2	6
201310437949	115.047462	1	5	9	2	3	1	2	12	12	1	6
201310437955	345.142386	1	4	9	2	3	1	1	12	12	2	6
201310437957	115.047462	1	5	9	2	3	1	1	55	63	5555	55
201310437957	115.047462	1	5	9	2	3	2	1	12	30	9999	77
201310437959	359.41304	1	4	10	2	3	1	2	63	12	1	82
201310437962	179.70652	1	6	10	2	3	1	1	12	12	2	82
201310437963	89.85326	1	5	10	2	3	1	1	12	12	2	6
201310437963	89.85326	1	5	10	2	3	2	2	12	12	3	6
201310437963	89.85326	1	5	10	2	3	3	3	12	12	4	6
201310437963	89.85326	1	5	10	2	3	4	4	12	12	5	6
201310437990	81.438	1	5	3	2	3	1	2	12	12	1	3
201310437990	81.438	1	5	3	2	3	2	1	55	64	5555	55
201310437990	81.438	1	5	3	2	3	3	1	63	33	9999	77
201310437994	352.898	1	4	3	2	3	1	1	55	63	5555	55
201310437994	352.898	1	4	3	2	3	2	1	3	14	2	11
201310437999	54.292	1	2	3	2	3	1	2	82	12	1	62
201310438005	323.32026	1	4	4	2	3	1	1	12	11	9999	77
201310438009	215.54684	1	6	4	2	3	1	2	12	12	1	6
201310438014	107.77342	1	5	4	2	3	1	1	55	63	5555	55
201310438014	107.77342	1	5	4	2	3	2	1	55	69	5555	55
201310438014	107.77342	1	5	4	2	3	3	1	55	63	5555	55
201310438014	107.77342	1	5	4	2	3	4	1	12	42	9999	77
201310438016	323.32026	1	4	4	2	3	1	1	55	63	5555	55
201310438016	323.32026	1	4	4	2	3	2	1	82	14	2	63
201310438023	179.70652	1	6	10	2	3	1	1	12	12	2	6
201310438023	179.70652	1	6	10	2	3	2	2	12	12	3	6
201310438024	359.41304	1	4	10	2	3	1	2	6	14	1	12
201310438048	27.146	1	3	2	2	3	1	1	9	11	9999	77
201310438050	27.146	1	1	3	2	3	1	1	55	64	5555	55
201310438050	27.146	1	1	3	2	3	2	1	63	30	9999	77
201310438059	217.168	1	6	3	2	3	1	1	12	12	2	6
201310438060	352.898	1	4	3	2	3	1	2	82	12	1	62
201310438064	81.438	1	5	3	2	3	1	1	55	63	5555	55
201310438064	81.438	1	5	3	2	3	2	1	12	35	9999	77
201310438074	49.280305	1	1	6	2	3	1	1	55	68	5555	55
201310438074	49.280305	1	1	6	2	3	2	1	12	12	2	9
201310438075	344.962135	1	4	6	2	3	1	2	55	63	5555	55
201310438075	344.962135	1	4	6	2	3	2	2	98	14	1	9
201310438077	49.280305	1	1	6	2	3	1	1	55	63	5555	55
201310438077	49.280305	1	1	6	2	3	2	1	14	35	9999	77
201310438081	49.280305	1	1	6	2	3	1	2	82	12	3	6
201310438081	49.280305	1	1	6	2	3	2	2	55	68	5555	55
201310438081	49.280305	1	1	6	2	3	3	2	98	12	1	12
201310438081	49.280305	1	1	6	2	3	4	1	0	1	9999	77
201310438081	49.280305	1	1	6	2	3	5	1	98	30	9999	77
201310438082	197.12122	1	6	6	2	3	1	1	12	12	2	6
201310438082	197.12122	1	6	6	2	3	2	2	12	12	3	6
201310438088	344.962135	1	4	6	2	3	1	1	12	11	9999	77
201310438091	98.56061	1	5	6	2	3	1	1	55	64	5555	55
201310438091	98.56061	1	5	6	2	3	2	1	12	42	9999	77
201310438094	49.280305	1	3	6	2	3	1	1	55	64	5555	55
201310438094	49.280305	1	3	6	2	3	2	1	62	30	9999	77
201310438094	49.280305	1	3	6	2	3	3	1	63	39	9999	77
201310438102	359.41304	1	4	10	2	3	1	1	9	12	2	9
201310438103	179.70652	1	6	10	2	3	1	1	12	11	9999	77
201310438133	27.146	1	3	1	2	3	1	1	0	1	9999	77
201310438139	27.146	1	1	1	2	3	1	1	55	63	5555	55
201310438139	27.146	1	1	1	2	3	2	1	12	30	9999	77
201310438141	27.146	1	3	1	2	3	1	2	12	12	1	6
201310438143	352.898	1	4	1	2	3	1	1	12	11	9999	77
201310438146	27.146	1	3	1	2	3	1	1	0	1	9999	77
201310438150	81.438	1	5	1	2	3	1	1	55	63	5555	55
201310438150	81.438	1	5	1	2	3	2	1	12	43	9999	77
201310438153	27.146	1	3	1	2	3	1	1	55	63	5555	55
201310438153	27.146	1	3	1	2	3	2	1	12	34	9999	77
201310438155	217.168	1	6	1	2	3	1	1	12	12	2	6
201310438168	53.88671	1	1	4	2	3	1	1	55	63	5555	55
201310438168	53.88671	1	1	4	2	3	2	1	12	53	9999	77
201310438168	53.88671	1	1	4	2	3	3	1	98	39	9999	77
201310438168	53.88671	1	1	4	2	3	4	1	98	59	9999	77
201310438168	53.88671	1	1	4	2	3	5	1	12	42	9999	77
201310438172	323.32026	1	4	4	2	3	1	2	62	12	1	3
201310438180	98.56061	1	5	6	2	3	1	1	12	12	2	9
201310438180	98.56061	1	5	6	2	3	2	2	55	63	5555	55
201310438180	98.56061	1	5	6	2	3	3	2	0	1	9999	77
201310438181	344.962135	1	4	6	2	3	1	1	62	12	2	62
201310438183	49.280305	1	1	6	2	3	1	1	55	64	5555	55
201310438183	49.280305	1	1	6	2	3	2	1	12	24	9999	77
201310438185	197.12122	1	6	6	2	3	1	1	55	63	5555	55
201310438185	197.12122	1	6	6	2	3	2	1	12	35	9999	77
201310438189	319.934883	1	4	16	2	3	1	1	55	68	5555	55
201310438189	319.934883	1	4	16	2	3	2	1	63	12	2	12
201310438190	213.289922	1	6	16	2	3	1	1	55	63	5555	55
201310438190	213.289922	1	6	16	2	3	2	1	12	24	9999	77
201310438206	352.898	1	4	2	2	3	1	1	12	11	9999	77
201310438211	81.438	1	5	2	2	3	1	2	12	12	1	12
201310438218	81.438	1	5	3	2	3	1	1	55	64	5555	55
201310438218	81.438	1	5	3	2	3	2	1	12	35	9999	77
201310438220	352.898	1	4	3	2	3	1	1	12	12	2	6
201310438225	215.54684	1	6	4	2	3	1	1	55	63	5555	55
201310438225	215.54684	1	6	4	2	3	2	1	82	24	9999	77
201310438235	98.56061	1	5	6	2	3	1	2	12	12	1	63
201310438238	344.962135	1	4	6	2	3	1	1	12	12	2	6
201310438240	57.523731	1	3	9	2	3	1	1	12	12	2	12
201310438245	230.094924	1	6	9	2	3	1	1	12	12	2	6
201310438251	345.142386	1	4	9	2	3	1	2	12	12	1	62
201310438253	230.094924	1	6	9	2	3	1	1	82	12	2	82
201310438260	57.523731	1	1	9	2	3	1	2	12	12	1	3
201310438262	89.85326	1	3	10	2	3	1	1	12	9	9999	77
201310438265	179.70652	1	6	10	2	3	1	1	12	12	2	9
201310438265	179.70652	1	6	10	2	3	2	1	55	63	5555	55
201310438265	179.70652	1	6	10	2	3	3	1	82	34	9999	77
201310438267	179.70652	1	6	10	2	3	1	2	12	12	1	62
201310438268	359.41304	1	4	10	2	3	1	1	6	12	2	12
201310438299	27.146	1	3	1	2	3	1	1	55	63	5555	55
201310438299	27.146	1	3	1	2	3	2	1	0	1	9999	77
201310438301	54.292	1	2	1	2	3	1	1	12	12	2	6
201310438306	217.168	1	6	3	2	3	1	2	12	12	1	63
201310438319	215.54684	1	6	4	2	3	1	1	12	12	2	3
201310438319	215.54684	1	6	4	2	3	2	2	12	12	3	9
201310438321	323.32026	1	4	4	2	3	1	2	12	12	1	6
201310438324	53.88671	1	3	4	2	3	1	1	9	12	2	83
201310438329	98.56061	1	5	6	2	3	1	1	55	64	5555	55
201310438329	98.56061	1	5	6	2	3	2	1	12	41	9999	77
201310438329	98.56061	1	5	6	2	3	3	1	12	19	9999	77
201310438335	197.12122	1	6	6	2	3	1	1	55	61	5555	55
201310438335	197.12122	1	6	6	2	3	2	1	55	63	5555	55
201310438335	197.12122	1	6	6	2	3	3	1	12	24	9999	77
201310438345	81.438	1	5	1	2	3	1	1	12	18	9999	77
201310438346	352.898	1	4	1	2	3	1	1	12	12	2	6
201310438348	217.168	1	6	1	2	3	1	1	55	63	5555	55
201310438348	217.168	1	6	1	2	3	2	1	12	59	9999	77
201310438348	217.168	1	6	1	2	3	3	1	11	42	9999	77
201310438350	27.146	1	1	1	2	3	1	1	12	12	2	6
201310438359	217.168	1	6	2	2	3	1	1	55	68	5555	55
201310438359	217.168	1	6	2	2	3	2	1	55	64	5555	55
201310438359	217.168	1	6	2	2	3	3	1	11	38	9999	77
201310438359	217.168	1	6	2	2	3	4	1	0	1	9999	77
201310438359	217.168	1	6	2	2	3	5	1	98	42	9999	77
201310438359	217.168	1	6	2	2	3	6	1	98	42	9999	77
201310438366	27.146	1	1	3	2	3	1	1	55	64	5555	55
201310438366	27.146	1	1	3	2	3	2	1	55	65	5555	55
201310438366	27.146	1	1	3	2	3	3	1	12	35	9999	77
201310438366	27.146	1	1	3	2	3	4	1	12	42	9999	77
201310438366	27.146	1	1	3	2	3	5	1	12	42	9999	77
201310438367	352.898	1	4	3	2	3	1	1	1	12	2	10
201310438375	49.280305	1	1	6	2	3	1	1	55	64	5555	55
201310438375	49.280305	1	1	6	2	3	2	1	10	24	9999	77
201310438376	98.56061	1	5	6	2	3	1	1	12	11	9999	77
201310438377	49.280305	1	1	6	2	3	1	1	12	12	2	6
201310438378	344.962135	1	4	6	2	3	1	1	55	61	5555	55
201310438378	344.962135	1	4	6	2	3	2	1	55	63	5555	55
201310438378	344.962135	1	4	6	2	3	3	1	2	24	9999	77
201310438381	179.70652	1	6	10	2	3	1	1	55	63	5555	55
201310438381	179.70652	1	6	10	2	3	2	1	12	30	9999	77
201310438382	89.85326	1	3	10	2	3	1	1	55	61	5555	55
201310438382	89.85326	1	3	10	2	3	2	1	0	5	9999	77
201310438385	359.41304	1	4	10	2	3	1	2	2	12	1	63
201310438391	89.85326	1	2	10	2	3	1	2	1	12	1	10
201310438424	215.54684	1	6	4	2	3	1	2	12	12	1	62
201310438424	215.54684	1	6	4	2	3	2	1	12	33	9999	77
201310438433	98.56061	1	5	6	2	3	1	1	55	68	5555	55
201310438433	98.56061	1	5	6	2	3	2	1	12	12	2	12
201310438435	197.12122	1	6	6	2	3	1	1	12	11	9999	77
201310438439	359.41304	1	4	10	2	3	1	1	55	63	5555	55
201310438439	359.41304	1	4	10	2	3	2	1	12	59	9999	77
201310438439	359.41304	1	4	10	2	3	3	1	12	38	9999	77
201310438442	179.70652	1	6	10	2	3	1	1	12	12	2	6
201310438474	54.292	1	2	1	2	3	1	1	12	12	2	6
201310438476	352.898	1	4	1	2	3	1	1	12	12	2	11
201310438485	27.146	1	3	3	2	3	1	1	12	12	2	6
201310438491	323.32026	1	4	4	2	3	1	2	12	12	1	6
201310438493	107.77342	1	5	4	2	3	1	3	12	12	2	6
201310438493	107.77342	1	5	4	2	3	2	2	12	12	1	6
201310438500	344.962135	1	4	6	2	3	1	2	12	12	1	6
201310438503	197.12122	1	6	6	2	3	1	1	55	63	5555	55
201310438503	197.12122	1	6	6	2	3	2	1	12	30	9999	77
201310438505	98.56061	1	5	6	2	3	1	1	55	63	5555	55
201310438505	98.56061	1	5	6	2	3	2	1	12	42	9999	77
201310438511	359.41304	1	4	10	2	3	1	2	12	12	1	6
201310438513	89.85326	1	3	10	2	3	1	1	83	8	9999	77
201310438514	89.85326	1	5	10	2	3	1	2	55	68	5555	55
201310438514	89.85326	1	5	10	2	3	2	2	12	12	1	12
201310438517	359.41304	1	4	10	2	3	1	1	61	11	9999	77
201310438528	27.146	1	1	1	2	3	1	1	55	68	5555	55
201310438528	27.146	1	1	1	2	3	2	1	12	12	2	12
201310438528	27.146	1	1	1	2	3	3	3	12	12	1	83
201310438528	27.146	1	1	1	2	3	4	1	55	64	5555	55
201310438528	27.146	1	1	1	2	3	5	1	98	53	9999	77
201310438535	352.898	1	4	1	2	3	1	1	62	11	9999	77
201310438542	352.898	1	4	2	2	3	1	1	6	14	2	12
201310438549	81.438	1	5	3	2	3	1	1	55	68	5555	55
201310438549	81.438	1	5	3	2	3	2	1	62	12	2	62
201310438549	81.438	1	5	3	2	3	3	1	55	64	5555	55
201310438549	81.438	1	5	3	2	3	4	1	12	24	9999	77
201310438549	81.438	1	5	3	2	3	5	1	12	53	9999	77
201310438557	27.146	1	3	3	2	3	1	1	12	9	9999	77
201310438558	217.168	1	6	3	2	3	1	1	55	68	5555	55
201310438558	217.168	1	6	3	2	3	2	1	55	64	5555	55
201310438558	217.168	1	6	3	2	3	3	1	12	30	9999	77
201310438558	217.168	1	6	3	2	3	4	1	98	59	9999	77
201310438558	217.168	1	6	3	2	3	5	1	98	30	9999	77
201310438558	217.168	1	6	3	2	3	6	1	98	42	9999	77
201310438559	352.898	1	4	3	2	3	1	1	12	12	2	82
201310438572	98.56061	1	5	6	2	3	1	1	12	12	2	12
201310438572	98.56061	1	5	6	2	3	2	1	55	63	5555	55
201310438572	98.56061	1	5	6	2	3	3	1	98	35	9999	77
201310438574	49.280305	1	1	6	2	3	1	1	55	63	5555	55
201310438574	49.280305	1	1	6	2	3	2	1	12	24	9999	77
201310438576	98.56061	1	5	6	2	3	1	1	55	63	5555	55
201310438576	98.56061	1	5	6	2	3	2	1	12	53	9999	77
201310438576	98.56061	1	5	6	2	3	3	1	12	42	9999	77
201310438577	344.962135	1	4	6	2	3	1	2	12	12	1	63
201310438579	230.094924	1	6	9	2	3	1	1	12	11	9999	77
201310438584	230.094924	1	6	9	2	3	1	1	55	63	5555	55
201310438584	230.094924	1	6	9	2	3	2	1	12	52	9999	77
201310438585	345.142386	1	4	9	2	3	1	1	55	64	5555	55
201310438585	345.142386	1	4	9	2	3	2	1	12	17	9999	77
201310438585	345.142386	1	4	9	2	3	3	1	98	41	9999	77
201310438585	345.142386	1	4	9	2	3	4	1	14	35	9999	77
201310438593	115.047462	1	5	9	2	3	1	1	55	63	5555	55
201310438593	115.047462	1	5	9	2	3	2	1	12	35	9999	77
201310438596	230.094924	1	6	9	2	3	1	1	12	12	2	6
201310438597	345.142386	1	4	9	2	3	1	2	12	12	1	6
201310438606	345.142386	1	4	9	2	3	1	1	12	12	2	6
201310438608	57.523731	1	1	9	2	3	1	1	55	63	5555	55
201310438608	57.523731	1	1	9	2	3	2	1	12	42	9999	77
201310438608	57.523731	1	1	9	2	3	3	1	0	1	9999	77
201310438609	57.523731	1	1	9	2	3	1	1	55	63	5555	55
201310438609	57.523731	1	1	9	2	3	2	1	82	33	9999	77
201310438609	57.523731	1	1	9	2	3	3	1	98	41	9999	77
201310438609	57.523731	1	1	9	2	3	4	1	0	1	9999	77
201310438611	230.094924	1	6	9	2	3	1	1	55	63	5555	55
201310438611	230.094924	1	6	9	2	3	2	1	12	14	2	12
201310438611	230.094924	1	6	9	2	3	3	1	82	34	9999	77
201310438618	89.85326	1	3	10	2	3	1	1	0	1	9999	77
201310438621	89.85326	1	5	10	2	3	1	3	12	12	2	6
201310438621	89.85326	1	5	10	2	3	2	2	12	12	1	6
201310438622	359.41304	1	4	10	2	3	1	1	9	12	2	9
201310438624	179.70652	1	6	10	2	3	1	1	55	63	5555	55
201310438624	179.70652	1	6	10	2	3	2	1	0	1	9999	77
201310438654	53.88671	1	1	4	2	3	1	1	55	63	5555	55
201310438654	53.88671	1	1	4	2	3	2	1	12	43	9999	77
201310438654	53.88671	1	1	4	2	3	3	1	0	1	9999	77
201310438656	323.32026	1	4	4	2	3	1	1	12	11	9999	77
201310438657	53.88671	1	1	4	2	3	1	1	55	64	5555	55
201310438657	53.88671	1	1	4	2	3	2	1	12	30	9999	77
201310438658	215.54684	1	6	4	2	3	1	1	55	63	5555	55
201310438658	215.54684	1	6	4	2	3	2	1	12	30	9999	77
201310438658	215.54684	1	6	4	2	3	3	1	14	35	9999	77
201310438658	215.54684	1	6	4	2	3	4	1	0	1	9999	77
201310438661	107.77342	1	5	4	2	3	1	1	55	63	5555	55
201310438661	107.77342	1	5	4	2	3	2	1	12	17	9999	77
201310438661	107.77342	1	5	4	2	3	3	1	0	1	9999	77
201310438673	344.962135	1	4	6	2	3	1	1	82	11	9999	77
201310438674	98.56061	1	5	6	2	3	1	3	12	12	2	6
201310438674	98.56061	1	5	6	2	3	2	2	12	12	1	6
201310438675	197.12122	1	6	6	2	3	1	1	55	63	5555	55
201310438675	197.12122	1	6	6	2	3	2	1	12	39	9999	77
201310438675	197.12122	1	6	6	2	3	3	1	98	42	9999	77
201310438675	197.12122	1	6	6	2	3	4	1	12	38	9999	77
201310438684	49.280305	1	3	6	2	3	1	1	0	1	9999	77
201310438685	49.280305	1	2	6	2	3	1	1	82	12	3	62
201310438685	49.280305	1	2	6	2	3	2	1	62	12	2	83
201310438686	197.12122	1	6	6	2	3	1	1	12	11	9999	77
201310438690	197.12122	1	6	6	2	3	1	1	12	12	2	9
201310438695	89.85326	1	1	10	2	3	1	1	12	12	2	9
201310438695	89.85326	1	1	10	2	3	2	2	55	64	5555	55
201310438695	89.85326	1	1	10	2	3	3	2	98	42	9999	77
201310438695	89.85326	1	1	10	2	3	4	2	12	14	3	12
201310438696	359.41304	1	4	10	2	3	1	3	12	12	2	6
201310438696	359.41304	1	4	10	2	3	2	2	12	12	1	6
201310438705	27.146	1	3	1	2	3	1	2	12	12	1	83
201310438706	217.168	1	6	1	2	3	1	1	1	12	2	7
201310438709	27.146	1	1	1	2	3	1	1	55	64	5555	55
201310438709	27.146	1	1	1	2	3	2	1	98	17	9999	77
201310438709	27.146	1	1	1	2	3	3	1	62	42	9999	77
201310438709	27.146	1	1	1	2	3	4	1	12	19	9999	77
201310438709	27.146	1	1	1	2	3	5	1	12	14	2	6
201310438709	27.146	1	1	1	2	3	6	1	0	1	9999	77
201310438722	27.146	1	3	3	2	3	1	1	12	12	2	6
201310438729	352.898	1	4	3	2	3	1	2	12	12	1	3
201310438732	54.292	1	2	3	2	3	1	2	12	12	1	83
201310438736	81.438	1	5	3	2	3	1	1	12	12	2	6
201310438742	344.962135	1	4	6	2	3	1	1	12	11	9999	77
201310438764	27.146	1	3	1	2	3	1	2	12	12	1	3
201310438765	54.292	1	2	1	2	3	1	1	12	12	2	6
201310438770	27.146	1	3	1	2	3	1	1	0	1	9999	77
201310438774	81.438	1	5	2	2	3	1	1	12	12	2	6
201310438775	217.168	1	6	2	2	3	1	1	55	68	5555	55
201310438775	217.168	1	6	2	2	3	2	1	55	64	5555	55
201310438775	217.168	1	6	2	2	3	3	1	12	34	9999	77
201310438789	352.898	1	4	3	2	3	1	1	12	12	2	6
201310438793	179.70652	1	6	10	2	3	1	2	12	12	1	6
201310438794	89.85326	1	5	10	2	3	1	1	55	68	5555	55
201310438794	89.85326	1	5	10	2	3	2	1	55	64	5555	55
201310438794	89.85326	1	5	10	2	3	3	1	12	42	9999	77
201310438805	217.168	1	6	3	2	3	1	1	12	12	2	62
201310438814	359.41304	1	4	10	2	3	1	1	3	12	2	62
201310438826	217.168	1	6	1	2	3	1	1	12	12	2	6
201310438829	81.438	1	5	1	2	3	1	1	55	64	5555	55
201310438829	81.438	1	5	1	2	3	2	1	12	35	9999	77
201310438829	81.438	1	5	1	2	3	3	1	0	1	9999	77
201310438843	323.32026	1	4	4	2	3	1	2	12	12	1	62
201310438845	215.54684	1	6	4	2	3	1	1	12	12	2	6
201310438851	107.77342	1	5	4	2	3	1	2	12	12	1	6
201310438854	344.962135	1	4	6	2	3	1	1	62	12	2	83
201310438858	197.12122	1	6	6	2	3	1	1	12	11	9999	77
201310438860	49.280305	1	3	6	2	3	1	1	12	12	2	12
201310438863	98.56061	1	5	6	2	3	1	2	12	12	1	82
201310438865	344.962135	1	4	6	2	3	1	1	12	11	9999	77
201310438870	49.280305	1	2	6	2	3	1	1	55	63	5555	55
201310438870	49.280305	1	2	6	2	3	2	1	12	14	2	12
201310438870	49.280305	1	2	6	2	3	3	1	98	41	9999	77
201310438870	49.280305	1	2	6	2	3	4	1	98	43	9999	77
201310438871	98.56061	1	5	6	2	3	1	1	12	12	2	62
201310438875	49.280305	1	2	6	2	3	1	2	12	12	1	6
201310438876	197.12122	1	6	6	2	3	1	2	12	12	1	83
201310438881	179.70652	1	6	10	2	3	1	1	62	11	9999	77
201310438882	359.41304	1	4	10	2	3	1	1	12	12	2	6
201310438915	27.146	1	1	2	2	3	1	1	55	68	5555	55
201310438915	27.146	1	1	2	2	3	2	1	55	64	5555	55
201310438915	27.146	1	1	2	2	3	3	1	63	53	9999	77
201310438915	27.146	1	1	2	2	3	4	1	55	69	5555	55
201310438915	27.146	1	1	2	2	3	5	1	55	63	5555	55
201310438915	27.146	1	1	2	2	3	6	1	98	30	9999	77
201310438915	27.146	1	1	2	2	3	7	1	0	1	9999	77
201310438921	323.32026	1	4	4	2	3	1	1	12	12	2	6
201310438923	53.88671	1	3	4	2	3	1	2	12	12	1	6
201310438929	215.54684	1	6	4	2	3	1	1	12	12	2	6
201310438933	98.56061	1	5	6	2	3	1	1	55	63	5555	55
201310438933	98.56061	1	5	6	2	3	2	1	12	30	9999	77
201310438938	197.12122	1	6	6	2	3	1	1	55	63	5555	55
201310438938	197.12122	1	6	6	2	3	2	1	14	34	9999	77
201310438944	344.962135	1	4	6	2	3	1	1	12	11	9999	77
201310438950	98.56061	1	5	6	2	3	1	2	12	12	1	6
201310438950	98.56061	1	5	6	2	3	2	1	55	63	5555	55
201310438950	98.56061	1	5	6	2	3	3	1	12	39	9999	77
201310438953	197.12122	1	6	6	2	3	1	2	12	12	1	6
201310438956	49.280305	1	2	6	2	3	1	1	55	68	5555	55
201310438956	49.280305	1	2	6	2	3	2	1	12	12	2	12
201310438957	179.70652	1	6	10	2	3	1	1	12	12	2	62
201310438969	81.438	1	5	3	2	3	1	2	12	12	1	9
201310438973	352.898	1	4	3	2	3	1	2	12	12	1	6
201310438980	27.146	1	3	3	2	3	1	1	12	9	9999	77
201310438982	323.32026	1	4	4	2	3	1	1	6	12	2	9
201310438987	344.962135	1	4	6	2	3	1	1	62	11	9999	77
201310438992	49.280305	1	2	6	2	3	1	2	55	68	5555	55
201310438992	49.280305	1	2	6	2	3	2	2	12	12	1	12
201310438993	98.56061	1	5	6	2	3	1	2	12	12	1	12
201310438999	197.12122	1	6	6	2	3	1	1	12	12	2	6
201310439003	197.12122	1	6	6	2	3	1	1	12	12	2	63
201310439006	359.41304	1	4	10	2	3	1	1	12	12	2	6
201310439011	319.934883	1	4	16	2	3	1	1	12	11	9999	77
201310439014	213.289922	1	6	16	2	3	1	1	55	63	5555	55
201310439014	213.289922	1	6	16	2	3	2	1	82	24	9999	77
201310439015	319.934883	1	4	16	2	3	1	2	62	12	1	3
201310439018	106.644961	1	3	16	2	3	1	1	55	63	5555	55
201310439018	106.644961	1	3	16	2	3	2	1	82	24	9999	77
201310439020	319.934883	1	4	16	2	3	1	1	12	11	9999	77
201310439021	106.644961	1	5	16	2	3	1	1	55	63	5555	55
201310439021	106.644961	1	5	16	2	3	2	1	12	39	9999	77
201310439024	319.934883	1	4	16	2	3	1	1	12	11	9999	77
201310439025	106.644961	1	5	16	2	3	1	1	55	63	5555	55
201310439025	106.644961	1	5	16	2	3	2	1	12	59	9999	77
201310439025	106.644961	1	5	16	2	3	3	1	98	42	9999	77
201310439025	106.644961	1	5	16	2	3	4	1	0	1	9999	77
201310439025	106.644961	1	5	16	2	3	5	1	98	43	9999	77
201310439027	213.289922	1	6	16	2	3	1	1	55	63	5555	55
201310439027	213.289922	1	6	16	2	3	2	1	82	21	9999	77
201310439030	106.644961	1	3	16	2	3	1	1	0	1	9999	77
201310439034	106.644961	1	5	16	2	3	1	1	55	63	5555	55
201310439034	106.644961	1	5	16	2	3	2	1	12	42	9999	77
201310439035	106.644961	1	5	16	2	3	1	1	12	45	2	63
201310439036	319.934883	1	4	16	2	3	1	1	82	11	9999	77
201310439037	213.289922	1	6	16	2	3	1	1	55	64	5555	55
201310439037	213.289922	1	6	16	2	3	2	1	12	34	9999	77
201310439045	352.898	1	4	1	2	3	1	1	12	11	9999	77
201310439048	27.146	1	3	1	2	3	1	1	12	12	2	6
201310439060	352.898	1	4	2	2	3	1	1	82	11	9999	77
201310439063	217.168	1	6	3	2	3	1	1	6	12	2	12
201310439067	27.146	1	3	3	2	3	1	1	55	61	5555	55
201310439067	27.146	1	3	3	2	3	2	1	0	1	9999	77
201310439075	344.962135	1	4	6	2	3	1	1	12	11	9999	77
201310439077	98.56061	1	5	6	2	3	1	1	55	64	5555	55
201310439077	98.56061	1	5	6	2	3	2	1	12	24	9999	77
201310439077	98.56061	1	5	6	2	3	3	1	6	24	9999	77
201310439079	49.280305	1	1	6	2	3	1	1	12	12	2	9
201310439079	49.280305	1	1	6	2	3	2	1	55	64	5555	55
201310439079	49.280305	1	1	6	2	3	3	1	98	35	9999	77
201310439079	49.280305	1	1	6	2	3	4	2	55	64	5555	55
201310439079	49.280305	1	1	6	2	3	5	2	98	35	9999	77
201310439079	49.280305	1	1	6	2	3	6	2	0	1	9999	77
201310439081	359.41304	1	4	10	2	3	1	1	12	11	9999	77
201310439082	179.70652	1	6	10	2	3	1	1	12	12	2	6
201310439104	89.85326	1	5	10	2	3	1	1	12	12	2	6
201310439111	323.32026	1	4	4	2	3	1	3	12	12	2	6
201310439111	323.32026	1	4	4	2	3	2	2	12	12	1	6
201310439116	215.54684	1	6	4	2	3	1	2	12	12	1	6
201310439119	53.88671	1	3	4	2	3	1	1	12	8	9999	77
201310439121	230.094924	1	6	9	2	3	1	2	12	12	1	6
201310439123	345.142386	1	4	9	2	3	1	1	12	12	2	6
201310439130	345.142386	1	4	9	2	3	1	1	12	12	2	6
201310439139	345.142386	1	4	9	2	3	1	1	12	11	9999	77
201310439142	57.523731	1	3	9	2	3	1	1	0	1	9999	77
201310439142	57.523731	1	3	9	2	3	2	1	55	63	5555	55
201310439142	57.523731	1	3	9	2	3	3	1	12	24	9999	77
201310439146	345.142386	1	4	9	2	3	1	1	12	12	2	83
201310439147	230.094924	1	6	9	2	3	1	1	55	63	5555	55
201310439147	230.094924	1	6	9	2	3	2	1	82	25	9999	77
201310439155	115.047462	1	5	9	2	3	1	2	12	12	1	6
201310439155	115.047462	1	5	9	2	3	2	1	82	12	3	6
201310439155	115.047462	1	5	9	2	3	3	3	12	12	4	6
201310439156	230.094924	1	6	9	2	3	1	1	55	63	5555	55
201310439156	230.094924	1	6	9	2	3	2	1	12	30	9999	77
201310439158	57.523731	1	2	9	2	3	1	1	63	12	2	82
201310439159	345.142386	1	4	9	2	3	1	1	12	12	2	6
201310439164	352.898	1	4	3	2	3	1	1	12	12	2	6
201310439180	81.438	1	5	3	2	3	1	1	63	12	2	12
201310439180	81.438	1	5	3	2	3	2	1	55	64	5555	55
201310439180	81.438	1	5	3	2	3	3	1	12	24	9999	77
201310439180	81.438	1	5	3	2	3	4	1	83	24	9999	77
201310439180	81.438	1	5	3	2	3	5	1	0	1	9999	77
201310439189	352.898	1	4	1	2	3	1	1	12	11	9999	77
201310439192	217.168	1	6	1	2	3	1	1	12	12	2	62
201310439194	27.146	1	1	1	2	3	1	1	55	63	5555	55
201310439194	27.146	1	1	1	2	3	2	1	3	30	9999	77
201310439194	27.146	1	1	1	2	3	3	1	12	19	9999	77
201310439194	27.146	1	1	1	2	3	4	1	19	8	9999	77
201310439209	352.898	1	4	3	2	3	1	1	63	12	2	12
201310439212	215.54684	1	6	4	2	3	1	1	55	64	5555	55
201310439212	215.54684	1	6	4	2	3	2	1	12	17	9999	77
