CASENUM	VEH_NO	PER_NO	WEIGHT	REGION	STRATUM	PJ	PSU	PSUSTRAT	MTM_CRSH
201310436895	0	1	344.962135	1	4	6	2	3	19
201310436895	0	1	344.962135	1	4	6	2	3	21
201310437002	0	1	89.85326	1	3	10	2	3	13
201310437002	0	1	89.85326	1	3	10	2	3	14
201310437447	0	1	49.280305	1	1	6	2	3	0
201310437632	0	1	344.962135	1	4	6	2	3	16
201310437798	0	1	53.88671	1	3	4	2	3	3
201310437798	0	1	53.88671	1	3	4	2	3	21
201310437814	0	1	49.280305	1	3	6	2	3	0
201310437890	0	1	27.146	1	3	2	2	3	9
201310438262	0	1	89.85326	1	3	10	2	3	2
201310438262	0	1	89.85326	1	3	10	2	3	3
201310438513	0	1	89.85326	1	3	10	2	3	1
201310438557	0	1	27.146	1	3	3	2	3	21
201310438980	0	1	27.146	1	3	3	2	3	6
201310439119	0	1	53.88671	1	3	4	2	3	0
201310439194	0	1	27.146	1	1	1	2	3	0
201310439272	0	1	27.146	1	3	3	2	3	0
201310439600	0	1	27.146	1	3	2	2	3	0
201310439609	0	1	27.146	1	3	2	2	3	0
201310439616	0	1	27.146	1	3	2	2	3	2
201310439995	0	1	27.146	1	3	3	2	3	1
201310440064	0	1	27.146	1	3	2	2	3	0
201310440064	0	2	27.146	1	3	2	2	3	0
201310440064	0	3	27.146	1	3	2	2	3	0
201310440092	0	1	49.280305	1	3	6	2	3	2
201310724454	0	1	23.430384	1	3	16	3	1	0
201310725211	0	1	19.897904	1	3	4	3	1	0
201310725266	0	1	14.573372	1	3	21	3	1	0
201310725343	0	1	20.222008	1	3	7	3	1	0
201310725400	0	1	23.430384	1	3	16	3	1	7
201310725458	0	1	208.227356	1	6	3	3	1	0
201310725493	0	1	19.133132	1	3	10	3	1	0
201310725557	0	1	19.863732	1	3	8	3	1	0
201310725702	0	1	210.464452	1	6	10	3	1	1
201310725719	0	1	19.9264	1	3	1	3	1	0
201310725876	0	1	20.222008	1	3	7	3	1	2
201310725876	0	1	20.222008	1	3	7	3	1	6
201310725899	0	1	22.136985	1	3	13	3	1	2
201310725936	0	1	14.573372	1	3	21	3	1	0
201310726070	0	1	14.573372	1	3	21	3	1	6
201310726327	0	1	19.897904	1	3	4	3	1	0
201310726418	0	1	22.136985	1	3	13	3	1	98
201310726422	0	1	346.812765	1	4	13	3	1	0
201310726565	0	1	14.573372	1	3	21	3	1	0
201310726565	0	2	14.573372	1	3	21	3	1	0
201310726577	0	1	349.760928	1	4	21	3	1	99
201310726608	0	1	22.136985	1	3	13	3	1	0
201310727003	0	1	19.863732	1	3	8	3	1	2
201310727132	0	1	19.897904	1	3	4	3	1	0
201310727501	0	1	20.222008	1	3	7	3	1	0
201310727797	0	1	351.45576	1	4	16	3	1	2
201310727797	0	1	351.45576	1	4	16	3	1	3
201310727816	0	1	93.721536	1	5	16	3	1	0
201310727987	0	1	19.863732	1	3	8	3	1	0
201310728039	0	1	20.222008	1	3	7	3	1	0
201310728132	0	1	20.314864	1	3	3	3	1	1
201310728138	0	1	19.133132	1	3	10	3	1	1
201310728213	0	1	19.897904	1	3	4	3	1	1
201310728287	0	1	22.136985	1	3	13	3	1	2
201310728662	0	1	14.573372	1	3	21	3	1	2
201310728996	0	1	22.136985	1	3	13	3	1	1
201310729028	0	1	20.222008	1	3	7	3	1	0
201310729057	0	1	19.9264	1	3	1	3	1	0
201310729108	0	1	350.431404	1	4	3	3	1	1
201310729221	0	1	20.314864	1	3	3	3	1	0
201310729509	0	1	22.136985	1	3	13	3	1	0
201310729596	0	1	19.897904	1	3	4	3	1	2
201310729617	0	1	19.133132	1	3	10	3	1	0
201310729684	0	1	20.314864	1	3	3	3	1	1
201310729684	0	1	20.314864	1	3	3	3	1	3
201310729706	0	1	350.431404	1	4	3	3	1	0
201310729754	0	1	14.573372	1	3	21	3	1	0
201310729868	0	1	19.133132	1	3	10	3	1	7
201310729895	0	1	19.863732	1	3	8	3	1	0
201310730218	0	1	349.760928	1	4	21	3	1	2
201310730286	0	1	19.897904	1	3	4	3	1	1
201310730286	0	1	19.897904	1	3	4	3	1	2
201310730297	0	1	20.314864	1	3	3	3	1	0
201310730430	0	1	19.863732	1	3	8	3	1	99
201310730582	0	1	351.45576	1	4	16	3	1	7
201310730606	0	1	19.133132	1	3	10	3	1	1
201310730706	0	1	14.573372	1	3	21	3	1	1
201310730727	0	1	20.314864	1	3	3	3	1	1
201310730727	0	1	20.314864	1	3	3	3	1	2
201310730811	0	1	23.430384	1	3	16	3	1	1
201310731218	0	1	14.573372	1	3	21	3	1	0
201310731219	0	1	19.863732	1	3	8	3	1	1
201310731267	0	1	19.9264	1	3	1	3	1	0
201310731414	0	1	20.222008	1	3	7	3	1	0
201310731510	0	1	20.314864	1	3	3	3	1	0
201310731673	0	1	19.863732	1	3	8	3	1	0
201310731746	0	1	14.573372	1	3	21	3	1	0
201310731790	0	1	19.133132	1	3	10	3	1	0
201310731954	0	1	19.863732	1	3	8	3	1	0
201310732003	0	1	23.430384	1	3	16	3	1	2
201310732075	0	1	20.314864	1	3	3	3	1	2
201310732223	0	1	19.897904	1	3	4	3	1	0
201310732251	0	1	348.829638	1	4	7	3	1	2
201310732251	0	1	348.829638	1	4	7	3	1	3
201310732272	0	1	20.314864	1	3	3	3	1	0
201310732342	0	1	22.136985	1	3	13	3	1	0
201310732551	0	1	19.863732	1	3	8	3	1	0
201310732616	0	1	20.222008	1	3	7	3	1	21
201310732772	0	1	14.573372	1	3	21	3	1	0
201310732781	0	1	14.573372	1	3	21	3	1	0
201310732791	0	1	19.9264	1	3	1	3	1	6
201310732952	0	1	20.314864	1	3	3	3	1	21
201310733148	0	1	23.430384	1	3	16	3	1	0
201310733181	0	1	14.573372	1	3	21	3	1	0
201310733404	0	1	349.179659	1	4	10	3	1	7
201310733515	0	1	19.863732	1	3	8	3	1	0
201310733676	0	1	19.133132	1	3	10	3	1	1
201310733974	0	1	14.573372	1	3	21	3	1	1
201310734022	0	1	20.314864	1	3	3	3	1	2
201310734022	0	1	20.314864	1	3	3	3	1	3
201310734175	0	1	23.430384	1	3	16	3	1	0
201310734294	0	1	19.863732	1	3	8	3	1	1
201310734425	0	1	350.431404	1	4	3	3	1	0
201310734426	0	1	349.760928	1	4	21	3	1	0
201310734433	0	1	351.45576	1	4	16	3	1	6
201310734532	0	1	14.573372	1	3	21	3	1	2
201310734848	0	1	14.573372	1	3	21	3	1	0
201310734855	0	1	20.314864	1	3	3	3	1	0
201310734865	0	1	14.573372	1	3	21	3	1	0
201310734973	0	1	347.61531	1	4	8	3	1	0
201310734994	0	1	20.222008	1	3	7	3	1	0
201310735026	0	1	19.9264	1	3	1	3	1	0
201310735117	0	1	22.136985	1	3	13	3	1	98
201310735160	0	1	22.136985	1	3	13	3	1	1
201310735298	0	1	350.431404	1	4	3	3	1	1
201310735298	0	1	350.431404	1	4	3	3	1	2
201310735335	0	1	349.760928	1	4	21	3	1	2
201310735380	0	1	20.222008	1	3	7	3	1	0
201310735692	0	1	22.136985	1	3	13	3	1	0
201310735748	0	1	347.61531	1	4	8	3	1	0
201310736069	0	1	14.573372	1	3	21	3	1	0
201310736088	0	1	349.760928	1	4	21	3	1	0
201310736122	0	1	14.573372	1	3	21	3	1	2
201310736122	0	1	14.573372	1	3	21	3	1	3
201310736315	0	1	23.430384	1	3	16	3	1	0
201310736336	0	1	14.573372	1	3	21	3	1	0
201310736373	0	1	19.897904	1	3	4	3	1	0
201310736569	0	1	14.573372	1	3	21	3	1	2
201310736569	0	1	14.573372	1	3	21	3	1	3
201311101610	0	1	26.093	1	3	1	4	3	0
201311102401	0	1	26.093	1	3	2	4	3	0
201311102401	0	2	26.093	1	3	2	4	3	0
201311102714	0	1	26.093	1	3	2	4	3	2
201311102714	0	1	26.093	1	3	2	4	3	6
201311103157	0	1	26.093	1	3	2	4	3	0
201311103157	0	2	26.093	1	3	2	4	3	0
201311103401	0	1	26.093	1	3	2	4	3	0
201311103573	0	1	26.093	1	3	2	4	3	2
201311103573	0	1	26.093	1	3	2	4	3	12
201311104098	0	1	26.093	1	3	2	4	3	2
201311104126	0	1	26.093	1	3	2	4	3	1
201311104126	0	1	26.093	1	3	2	4	3	19
201311104384	0	1	59.361575	1	3	11	4	3	2
201311104721	0	1	33.9209	1	3	7	4	3	9
201311104754	0	1	27.13672	1	3	6	4	3	0
201311104936	0	1	26.093	1	3	3	4	3	1
201311104936	0	1	26.093	1	3	3	4	3	3
201311104936	0	2	26.093	1	3	3	4	3	1
201311104936	0	2	26.093	1	3	3	4	3	3
201311104936	0	3	26.093	1	3	3	4	3	1
201311104936	0	3	26.093	1	3	3	4	3	3
201311105126	0	1	26.093	1	3	2	4	3	1
201311105167	0	1	26.093	1	3	4	4	3	9
201311105272	0	1	26.093	1	3	3	4	3	12
201311105309	0	1	26.093	1	3	2	4	3	1
201311105414	0	1	33.9209	1	3	7	4	3	2
201311105414	0	1	33.9209	1	3	7	4	3	9
201311105619	0	1	208.744	1	6	1	4	3	0
201311105688	0	1	26.093	1	3	3	4	3	9
201311105695	0	1	352.2555	1	4	3	4	3	1
201311106004	0	1	121.59338	1	3	17	4	3	0
201311106520	0	1	59.361575	1	3	11	4	3	4
201311106763	0	1	27.13672	1	3	6	4	3	2
201311106771	0	1	27.13672	1	3	6	4	3	2
201311106833	0	1	26.093	1	3	4	4	3	0
201311106926	0	1	26.093	1	3	2	4	3	1
201311106926	0	1	26.093	1	3	2	4	3	2
201311106926	0	1	26.093	1	3	2	4	3	9
201311106926	0	1	26.093	1	3	2	4	3	12
201311107068	0	1	208.744	1	6	1	4	3	4
201311107202	0	1	352.2555	1	4	2	4	3	1
201311107216	0	1	26.093	1	3	2	4	3	0
201311107242	0	1	33.9209	1	3	7	4	3	0
201311107356	0	1	26.093	1	3	3	4	3	0
201311107472	0	1	26.093	1	3	2	4	3	1
201311107472	0	1	26.093	1	3	2	4	3	2
201311107472	0	1	26.093	1	3	2	4	3	12
201311107658	0	1	356.16945	1	4	11	4	3	21
201311107672	0	1	121.59338	1	3	17	4	3	2
201311107672	0	1	121.59338	1	3	17	4	3	12
201311107672	0	1	121.59338	1	3	17	4	3	19
201311107772	0	1	26.093	1	3	2	4	3	0
201311107988	0	1	59.361575	1	3	11	4	3	1
201311107988	0	1	59.361575	1	3	11	4	3	21
201311107990	0	1	356.16945	1	4	11	4	3	2
201311107990	0	1	356.16945	1	4	11	4	3	9
201311107990	0	1	356.16945	1	4	11	4	3	16
201311108169	0	1	26.093	1	3	1	4	3	1
201311108284	0	1	26.093	1	3	2	4	3	4
201311108613	0	1	352.2555	1	4	1	4	3	2
201311108613	0	1	352.2555	1	4	1	4	3	3
201311108650	0	1	352.2555	1	4	3	4	3	2
201311108736	0	1	26.093	1	3	2	4	3	0
201311108773	0	1	26.093	1	3	1	4	3	0
201311108773	0	2	26.093	1	3	1	4	3	0
201311108865	0	1	26.093	1	3	3	4	3	0
201311108935	0	1	26.093	1	3	2	4	3	0
201311109010	0	1	33.9209	1	3	7	4	3	0
201311109027	0	1	26.093	1	3	1	4	3	2
201311109168	0	1	352.2555	1	4	1	4	3	0
201311109178	0	1	26.093	1	3	2	4	3	2
201311109233	0	1	26.093	1	3	1	4	3	9
201311109297	0	1	26.093	1	3	3	4	3	9
201311109878	0	1	33.9209	1	3	7	4	3	0
201311110085	0	1	26.093	1	3	2	4	3	1
201311110364	0	1	26.093	1	3	2	4	3	2
201311110646	0	1	26.093	1	3	1	4	3	0
201311110898	0	1	26.093	1	3	3	4	3	1
201311111035	0	1	26.093	1	3	2	4	3	1
201311111035	0	1	26.093	1	3	2	4	3	6
201311111035	0	1	26.093	1	3	2	4	3	19
201311111043	0	1	121.59338	1	3	17	4	3	21
201311111249	0	1	26.093	1	3	2	4	3	12
201311111459	0	1	352.2555	1	4	2	4	3	1
201311111697	0	1	26.093	1	3	2	4	3	0
201311111697	0	2	26.093	1	3	2	4	3	0
201311111829	0	1	27.13672	1	3	6	4	3	1
201311111933	0	1	26.093	1	3	2	4	3	0
201311112271	0	1	59.361575	1	3	11	4	3	1
201311112274	0	1	26.093	1	3	1	4	3	13
201311112274	0	1	26.093	1	3	1	4	3	19
201311112301	0	1	27.13672	1	3	6	4	3	19
201311112527	0	1	26.093	1	3	4	4	3	1
201311112527	0	1	26.093	1	3	4	4	3	12
201311112527	0	1	26.093	1	3	4	4	3	19
201311112527	0	2	26.093	1	3	4	4	3	1
201311112527	0	2	26.093	1	3	4	4	3	12
201311112527	0	2	26.093	1	3	4	4	3	19
201311112754	0	1	33.9209	1	3	7	4	3	1
201311112891	0	1	121.59338	1	3	17	4	3	19
201311112939	0	1	33.9209	1	3	7	4	3	1
201311112939	0	1	33.9209	1	3	7	4	3	12
201311112939	0	1	33.9209	1	3	7	4	3	19
201311113445	0	1	26.093	1	3	2	4	3	1
201311113445	0	1	26.093	1	3	2	4	3	2
201311113445	0	1	26.093	1	3	2	4	3	12
201311113445	0	1	26.093	1	3	2	4	3	19
201311113907	0	1	26.093	1	3	3	4	3	2
201311113907	0	1	26.093	1	3	3	4	3	19
201311113907	0	1	26.093	1	3	3	4	3	21
201311115515	0	1	13.0465	1	1	3	4	3	0
201311526871	0	1	16.45854	1	3	8	5	2	1
201311526871	0	1	16.45854	1	3	8	5	2	19
201311528319	0	1	194.74098	1	6	51	5	2	5
201311528330	0	1	22.092	1	3	1	5	2	3
201311528330	0	1	22.092	1	3	1	5	2	19
201311528484	0	1	16.45854	1	3	8	5	2	0
201311528489	0	1	16.45854	1	3	8	5	2	9
201311528568	0	1	16.45854	1	3	8	5	2	19
201311528891	0	1	22.092	1	3	1	5	2	2
201311528891	0	1	22.092	1	3	1	5	2	19
201311528925	0	1	16.45854	1	3	8	5	2	1
201311530039	0	1	16.45854	1	3	8	5	2	12
201311530100	0	1	22.092	1	3	3	5	2	1
201311530100	0	1	22.092	1	3	3	5	2	19
201311530333	0	1	16.45854	1	3	8	5	2	9
201311530484	0	1	22.092	1	3	1	5	2	17
201311530509	0	1	16.45854	1	3	8	5	2	2
201311530512	0	1	16.45854	1	3	8	5	2	0
201311530566	0	1	345.62934	1	4	8	5	2	0
201311530680	0	1	21.09786	1	3	11	5	2	12
201311530820	0	1	16.07193	1	3	5	5	2	0
201311530948	0	1	22.092	1	3	3	5	2	12
201311531041	0	1	22.092	1	3	1	5	2	0
201311531055	0	1	16.45854	1	3	8	5	2	17
201311531100	0	1	21.09786	1	3	11	5	2	2
201311531410	0	1	49.54131	1	3	27	5	2	0
201311531488	0	1	16.07193	1	3	5	5	2	4
201311531580	0	1	16.45854	1	3	8	5	2	2
201311531580	0	1	16.45854	1	3	8	5	2	3
201311531625	0	1	22.092	1	3	1	5	2	1
201311531625	0	1	22.092	1	3	1	5	2	2
201311531716	0	1	22.092	1	3	3	5	2	0
201311531777	0	1	30.70788	1	3	22	5	2	1
201311532461	0	1	97.37049	1	3	51	5	2	1
201311533056	0	1	22.092	1	3	1	5	2	0
201312008827	0	1	23.24152	1	3	14	6	1	1
201312009601	0	1	17.882712	1	3	11	6	1	99
201312420936	0	1	184.64202	1	6	51	8	2	19
201312421009	0	1	28.382196	1	3	15	8	2	19
201312421113	0	1	17.302846	1	3	5	8	2	19
201312421163	0	1	98.85531	1	3	119	8	2	98
201312421259	0	1	61.54734	1	3	51	8	2	1
201312421264	0	1	17.302846	1	3	5	8	2	19
201312421365	0	1	28.382196	1	3	15	8	2	0
201312421547	0	1	28.382196	1	3	15	8	2	0
201312421697	0	1	28.382196	1	3	15	8	2	2
201312421774	0	1	44.20594	1	3	28	8	2	0
201312421907	0	1	340.586352	1	4	15	8	2	0
201312421994	0	1	28.382196	1	3	15	8	2	1
201312422049	0	1	17.302846	1	3	5	8	2	17
201312422254	0	1	184.64202	1	6	51	8	2	0
201312422290	0	1	58.585786	1	3	47	8	2	19
201312422295	0	1	361.235432	1	4	33	8	2	1
201312422477	0	1	28.382196	1	3	15	8	2	1
201313064731	0	1	19.19	3	3	4	9	8	0
201313064971	0	1	24.29502	3	3	13	9	8	0
201313065020	0	1	19.19	3	3	3	9	8	4
201313065021	0	1	19.19	3	3	5	9	8	2
201313065021	0	1	19.19	3	3	5	9	8	12
201313065485	0	1	19.19	3	3	3	9	8	12
201313065604	0	1	4.7975	3	1	4	9	8	0
201313065622	0	1	24.29502	3	3	13	9	8	6
201313065769	0	1	19.19	3	3	4	9	8	98
201313066263	0	1	19.19	3	3	5	9	8	9
201313066263	0	1	19.19	3	3	5	9	8	19
201313066317	0	1	19.19	3	3	4	9	8	4
201313066544	0	1	24.29502	3	3	13	9	8	12
201313066839	0	1	24.29502	3	3	13	9	8	0
201313067635	0	1	24.29502	3	3	13	9	8	0
201313067794	0	1	19.19	3	3	7	9	8	0
201313067847	0	1	19.19	3	3	4	9	8	2
201313067847	0	1	19.19	3	3	4	9	8	3
201313067847	0	1	19.19	3	3	4	9	8	4
201313068472	0	1	24.29502	3	3	13	9	8	1
201313068472	0	1	24.29502	3	3	13	9	8	6
201313068895	0	1	19.19	3	3	4	9	8	98
201313069227	0	1	19.19	3	3	3	9	8	19
201313069708	0	1	19.19	3	3	5	9	8	1
201313069708	0	1	19.19	3	3	5	9	8	2
201313069717	0	1	19.19	3	3	3	9	8	2
201313069838	0	1	19.19	3	3	7	9	8	2
201313069863	0	1	19.19	3	3	3	9	8	0
201313070044	0	1	24.29502	3	3	13	9	8	2
201313070044	0	1	24.29502	3	3	13	9	8	19
201313070281	0	1	24.29502	3	3	13	9	8	0
201313070293	0	1	350.2175	3	4	7	9	8	0
201313070463	0	1	19.19	3	3	2	9	8	2
201313070668	0	1	27.040437	3	3	16	9	8	2
201313070669	0	1	27.040437	3	3	16	9	8	0
201313070671	0	1	27.040437	3	3	16	9	8	0
201313070726	0	1	19.19	3	3	5	9	8	0
201313070728	0	1	350.2175	3	4	5	9	8	2
201313070728	0	1	350.2175	3	4	5	9	8	19
201313070767	0	1	19.19	3	3	3	9	8	99
201313070838	0	1	24.29502	3	3	13	9	8	0
201313071156	0	1	19.19	3	3	2	9	8	1
201313071156	0	1	19.19	3	3	2	9	8	2
201313071199	0	1	19.19	3	3	4	9	8	2
201313071353	0	1	19.19	3	3	3	9	8	2
201313071353	0	1	19.19	3	3	3	9	8	19
201313071699	0	1	19.19	3	3	4	9	8	14
201313071699	0	1	19.19	3	3	4	9	8	19
201313072136	0	1	19.19	3	3	3	9	8	0
201313072383	0	1	19.19	3	3	4	9	8	2
201313072569	0	1	24.29502	3	3	13	9	8	2
201313072786	0	1	19.19	3	3	7	9	8	2
201313072786	0	1	19.19	3	3	7	9	8	19
201313072828	0	1	19.19	3	3	3	9	8	2
201313072919	0	1	24.29502	3	3	13	9	8	0
201313073029	0	1	19.19	3	3	5	9	8	1
201313073029	0	1	19.19	3	3	5	9	8	19
201313073317	0	1	19.19	3	3	4	9	8	2
201313073317	0	1	19.19	3	3	4	9	8	19
201313073409	0	1	19.19	3	3	7	9	8	0
201313073511	0	1	19.19	3	3	3	9	8	2
201313073952	0	1	19.19	3	3	3	9	8	1
201313073952	0	1	19.19	3	3	3	9	8	2
201313074340	0	1	19.19	3	3	4	9	8	99
201313074531	0	1	27.040437	3	3	16	9	8	0
201313558683	0	1	19.0507	2	3	2	11	6	0
201313558686	0	1	19.0507	2	3	2	11	6	0
201313558983	0	1	19.0507	2	3	2	11	6	0
201313559175	0	1	19.0507	2	3	3	11	6	0
201313559206	0	1	19.0507	2	3	3	11	6	0
201313559761	0	1	19.0507	2	3	3	11	6	0
201313560036	0	1	19.0507	2	3	3	11	6	0
201313560462	0	1	19.0507	2	3	2	11	6	99
201313560617	0	1	19.0507	2	3	3	11	6	0
201313560686	0	1	19.0507	2	3	6	11	6	19
201313560686	0	2	19.0507	2	3	6	11	6	19
201313560813	0	1	19.0507	2	3	3	11	6	0
201313560872	0	1	19.0507	2	3	3	11	6	2
201313560876	0	1	19.0507	2	3	3	11	6	0
201313561067	0	1	19.0507	2	3	3	11	6	2
201313561138	0	1	19.0507	2	3	3	11	6	12
201313561138	0	1	19.0507	2	3	3	11	6	19
201313561151	0	1	19.0507	2	3	3	11	6	1
201313561151	0	1	19.0507	2	3	3	11	6	12
201313561288	0	1	19.0507	2	3	3	11	6	0
201313561425	0	1	19.0507	2	3	3	11	6	2
201313561437	0	1	19.0507	2	3	3	11	6	0
201313561818	0	1	19.0507	2	3	3	11	6	21
201313562213	0	1	19.0507	2	3	2	11	6	0
201313562298	0	1	19.0507	2	3	3	11	6	0
201313562436	0	1	19.0507	2	3	3	11	6	0
201313562460	0	1	19.0507	2	3	3	11	6	0
201313562502	0	1	19.0507	2	3	3	11	6	99
201313562613	0	1	19.0507	2	3	3	11	6	0
201313562676	0	1	19.0507	2	3	16	11	6	0
201313562814	0	1	19.0507	2	3	3	11	6	0
201313563030	0	1	19.0507	2	3	3	11	6	0
201313563235	0	1	19.0507	2	3	3	11	6	18
201313563259	0	1	19.0507	2	3	3	11	6	2
201313563259	0	1	19.0507	2	3	3	11	6	12
201313563273	0	1	19.0507	2	3	3	11	6	9
201313563274	0	1	19.0507	2	3	3	11	6	21
201313563597	0	1	48.987542	2	3	7	11	6	0
201313563716	0	1	19.0507	2	3	3	11	6	21
201313563727	0	1	19.0507	2	3	3	11	6	0
201313563870	0	1	19.0507	2	3	3	11	6	0
201313563988	0	1	19.0507	2	3	3	11	6	0
201313564061	0	1	19.0507	2	3	3	11	6	8
201313564099	0	1	48.987542	2	3	7	11	6	0
201313564148	0	1	19.0507	2	3	3	11	6	0
201313564253	0	1	19.0507	2	3	2	11	6	4
201313564255	0	1	19.0507	2	3	3	11	6	2
201313564305	0	1	19.0507	2	3	5	11	6	0
201313564321	0	1	19.0507	2	3	5	11	6	0
201313564398	0	1	19.0507	2	3	3	11	6	0
201313564405	0	1	342.9126	2	4	3	11	6	99
201313564409	0	1	19.0507	2	3	3	11	6	1
201313564733	0	1	19.0507	2	3	3	11	6	0
201313564963	0	1	19.0507	2	3	3	11	6	0
201313565171	0	1	19.0507	2	3	3	11	6	0
201313565273	0	1	19.0507	2	3	3	11	6	0
201313565290	0	1	19.0507	2	3	3	11	6	1
201313565290	0	1	19.0507	2	3	3	11	6	14
201313565301	0	1	19.0507	2	3	3	11	6	0
201313565370	0	1	19.0507	2	3	3	11	6	0
201313565394	0	1	19.0507	2	3	3	11	6	0
201313565525	0	1	19.0507	2	3	3	11	6	0
201313565547	0	1	19.0507	2	3	3	11	6	0
201313565580	0	1	19.0507	2	3	3	11	6	10
201313565590	0	1	19.0507	2	3	3	11	6	0
201313565786	0	1	19.0507	2	3	3	11	6	0
201313565788	0	1	19.0507	2	3	3	11	6	1
201313565881	0	1	19.0507	2	3	3	11	6	13
201313565883	0	1	19.0507	2	3	3	11	6	0
201313565937	0	1	19.0507	2	3	3	11	6	99
201313565943	0	1	19.0507	2	3	3	11	6	1
201313565991	0	1	19.0507	2	3	3	11	6	21
201313566100	0	1	19.0507	2	3	5	11	6	1
201313566354	0	1	19.0507	2	3	3	11	6	0
201313566457	0	1	19.0507	2	3	3	11	6	0
201313566743	0	1	19.0507	2	3	3	11	6	0
201313566798	0	1	19.0507	2	3	3	11	6	19
201313566879	0	1	19.0507	2	3	3	11	6	0
201313567592	0	1	19.0507	2	3	5	11	6	1
201314089467	0	1	20.78755	2	3	9	12	5	0
201314090592	0	1	24.422576	2	3	5	12	5	1
201314090653	0	1	18.9078	2	3	1	12	5	0
201314100335	0	1	17.238	1	3	4	6	1	0
201314100335	0	2	17.238	1	3	4	6	1	0
201314100351	0	1	17.882712	1	3	11	6	1	2
201314100370	0	1	23.24152	1	3	14	6	1	0
201314100389	0	1	20.242467	1	3	26	6	1	7
201314100408	0	1	21.817892	1	3	5	6	1	19
201314792310	0	1	38.9667	2	3	4	13	6	0
201314792310	0	2	38.9667	2	3	4	13	6	0
201314792462	0	1	38.9667	2	3	1	13	6	0
201314792826	0	1	350.7003	2	4	3	13	6	0
201314793063	0	1	38.9667	2	3	3	13	6	1
201314793854	0	1	38.9667	2	3	6	13	6	2
201314793854	0	1	38.9667	2	3	6	13	6	3
201314793874	0	1	38.9667	2	3	1	13	6	0
201314794049	0	1	38.9667	2	3	5	13	6	0
201314794052	0	1	91.686307	2	3	7	13	6	0
201314794100	0	1	38.9667	2	3	1	13	6	7
201314794202	0	1	91.686307	2	3	7	13	6	2
201314794325	0	1	38.9667	2	3	3	13	6	0
201314794349	0	1	38.9667	2	3	2	13	6	0
201314794512	0	1	38.9667	2	3	1	13	6	2
201314794546	0	1	38.9667	2	3	1	13	6	0
201314794704	0	1	38.9667	2	3	1	13	6	99
201314794714	0	1	91.686307	2	3	7	13	6	0
201314794726	0	1	38.9667	2	3	3	13	6	0
201314794761	0	1	38.9667	2	3	2	13	6	0
201314794924	0	1	350.7003	2	4	1	13	6	0
201314795068	0	1	38.9667	2	3	5	13	6	2
201314795154	0	1	38.9667	2	3	1	13	6	3
201314795381	0	1	38.9667	2	3	1	13	6	4
201314795426	0	1	38.9667	2	3	6	13	6	2
201314795426	0	1	38.9667	2	3	6	13	6	6
201314796295	0	1	38.9667	2	3	3	13	6	0
201315465791	0	1	20.0536	3	3	1	41	7	21
201315465801	0	1	20.0536	3	3	1	41	7	0
201315465946	0	1	20.0536	3	3	1	41	7	19
201315465980	0	1	20.0536	3	3	1	41	7	1
201315466009	0	1	20.0536	3	3	1	41	7	0
201315466009	0	2	20.0536	3	3	1	41	7	0
201315466033	0	1	20.0536	3	3	1	41	7	0
201315466121	0	1	20.0536	3	3	2	41	7	0
201315466208	0	1	20.0536	3	3	1	41	7	2
201315466228	0	1	20.0536	3	3	1	41	7	0
201315466336	0	1	20.0536	3	3	2	41	7	2
201315466336	0	1	20.0536	3	3	2	41	7	3
201315466352	0	1	20.0536	3	3	1	41	7	0
201315466352	0	2	20.0536	3	3	1	41	7	0
201315466405	0	1	20.0536	3	3	1	41	7	0
201315466459	0	1	20.0536	3	3	1	41	7	6
201315466667	0	1	20.0536	3	3	1	41	7	2
201315466701	0	1	20.0536	3	3	2	41	7	1
201315466701	0	1	20.0536	3	3	2	41	7	2
201315466749	0	1	20.0536	3	3	1	41	7	0
201315466768	0	1	20.0536	3	3	1	41	7	3
201315466768	0	2	20.0536	3	3	1	41	7	3
201315466808	0	1	20.0536	3	3	1	41	7	12
201315466932	0	1	20.0536	3	3	1	41	7	99
201315466953	0	1	20.0536	3	3	2	41	7	2
201315466953	0	1	20.0536	3	3	2	41	7	3
201315466988	0	1	20.0536	3	3	2	41	7	0
201315467113	0	1	20.0536	3	3	2	41	7	0
201315467150	0	1	20.0536	3	3	1	41	7	0
201315467172	0	1	20.0536	3	3	1	41	7	1
201315467186	0	1	20.0536	3	3	2	41	7	0
201315467246	0	1	20.0536	3	3	1	41	7	0
201315467252	0	1	20.0536	3	3	1	41	7	1
201315467302	0	1	20.0536	3	3	1	41	7	0
201315467315	0	1	20.0536	3	3	1	41	7	2
201315467414	0	1	210.5628	3	6	1	41	7	15
201315467414	0	1	210.5628	3	6	1	41	7	18
201315467431	0	1	20.0536	3	3	1	41	7	99
201315467457	0	1	20.0536	3	3	1	41	7	1
201315467457	0	1	20.0536	3	3	1	41	7	2
201315467631	0	1	20.0536	3	3	1	41	7	0
201315467634	0	1	20.0536	3	3	1	41	7	0
201315467734	0	1	20.0536	3	3	2	41	7	0
201315467758	0	1	20.0536	3	3	1	41	7	2
201315467765	0	1	20.0536	3	3	1	41	7	3
201315467765	0	2	20.0536	3	3	1	41	7	3
201315467795	0	1	20.0536	3	3	1	41	7	1
201315467819	0	1	20.0536	3	3	1	41	7	1
201315467819	0	1	20.0536	3	3	1	41	7	5
201315467833	0	1	20.0536	3	3	1	41	7	0
