MDRMANAV	REGION	STRATUM	CASENUM	WEIGHT	PJ	PSU	VEHNO
0	1	4	201010427496	269.56	10	2	2
98	1	6	201010427501	135.73	2	2	1
3	1	5	201010427504	54.292	2	2	1
4	1	1	201010427507	27.146	2	2	1
98	1	2	201010427512	27.146	3	2	1
98	1	2	201010427512	27.146	3	2	2
0	1	5	201010427517	54.292	3	2	1
0	1	5	201010427517	54.292	3	2	2
98	1	4	201010427521	269.56	10	2	1
98	1	5	201010427524	53.887	4	2	1
98	1	6	201010427544	89.853	10	2	1
4	1	4	201010427547	269.434	4	2	1
3	1	1	201010427548	27.146	1	2	1
98	1	4	201010427565	298.606	2	2	1
98	1	4	201010427565	298.606	2	2	2
98	1	3	201010427569	27.146	2	2	1
98	1	1	201010427571	27.146	2	2	1
98	1	1	201010427571	27.146	2	2	2
98	1	6	201010427572	135.73	2	2	1
98	1	6	201010427572	135.73	2	2	2
0	1	5	201010427574	54.292	2	2	1
98	1	4	201010427584	298.606	1	2	1
98	1	5	201010427585	54.292	1	2	1
98	1	3	201010427589	27.146	3	2	1
98	1	6	201010427590	135.73	3	2	1
98	1	4	201010427594	298.606	3	2	1
98	1	4	201010427594	298.606	3	2	2
98	1	5	201010427600	57.524	9	2	1
4	1	5	201010427600	57.524	9	2	2
4	1	6	201010427601	115.047	9	2	1
98	1	4	201010427603	287.619	9	2	1
98	1	5	201010427609	57.524	9	2	1
0	1	5	201010427609	57.524	9	2	2
0	1	3	201010427610	57.524	9	2	1
0	1	1	201010427611	57.524	9	2	1
98	1	3	201010427612	57.524	9	2	1
98	1	1	201010427613	57.524	9	2	1
98	1	1	201010427613	57.524	9	2	2
0	1	6	201010427614	115.047	9	2	1
0	1	6	201010427614	115.047	9	2	2
98	1	4	201010427616	287.619	9	2	1
98	1	3	201010427617	57.524	9	2	1
98	1	4	201010427619	295.682	6	2	1
98	1	5	201010427622	49.28	6	2	1
98	1	6	201010427624	147.841	6	2	1
98	1	1	201010427626	49.28	6	2	1
0	1	4	201010427629	295.682	6	2	1
0	1	4	201010427629	295.682	6	2	2
98	1	6	201010427634	147.841	6	2	1
0	1	6	201010427634	147.841	6	2	2
0	1	6	201010427634	147.841	6	2	3
0	1	3	201010427640	49.28	6	2	1
3	1	4	201010427642	295.682	6	2	1
3	1	6	201010427643	147.841	6	2	1
0	1	1	201010427645	49.28	6	2	1
0	1	1	201010427645	49.28	6	2	2
0	1	2	201010427648	49.28	6	2	1
0	1	2	201010427648	49.28	6	2	2
98	1	4	201010427653	295.682	6	2	1
0	1	6	201010427654	147.841	6	2	1
98	1	4	201010427663	295.682	6	2	1
3	1	5	201010427664	49.28	6	2	1
98	1	6	201010427669	147.841	6	2	1
98	1	4	201010427671	295.682	6	2	1
98	1	4	201010427671	295.682	6	2	2
98	1	4	201010427677	295.682	6	2	1
98	1	1	201010427679	49.28	6	2	1
98	1	1	201010427679	49.28	6	2	2
98	1	5	201010427680	89.853	10	2	1
0	1	5	201010427680	89.853	10	2	2
98	1	5	201010427681	49.28	6	2	1
98	1	5	201010427681	49.28	6	2	2
98	1	5	201010427681	49.28	6	2	3
98	1	2	201010427682	89.853	10	2	1
98	1	3	201010427684	89.853	10	2	1
0	1	2	201010427685	49.28	6	2	1
98	1	2	201010427685	49.28	6	2	2
98	1	3	201010427689	89.853	10	2	1
98	1	6	201010427691	147.841	6	2	1
98	1	6	201010427691	147.841	6	2	2
0	1	5	201010427696	49.28	6	2	1
98	1	5	201010427696	49.28	6	2	2
4	1	5	201010427697	53.887	4	2	1
98	1	6	201010427698	147.841	6	2	1
98	1	4	201010427700	295.682	6	2	1
98	1	4	201010427700	295.682	6	2	2
98	1	5	201010427704	49.28	6	2	1
0	1	3	201010427706	49.28	6	2	1
98	1	6	201010427707	147.841	6	2	1
0	1	6	201010427707	147.841	6	2	2
98	1	5	201010427709	49.28	6	2	1
98	1	5	201010427709	49.28	6	2	2
98	1	2	201010427711	49.28	6	2	1
98	1	2	201010427711	49.28	6	2	2
0	1	5	201010427713	49.28	6	2	1
98	1	5	201010427713	49.28	6	2	2
0	1	5	201010427732	54.292	3	2	1
0	1	5	201010427732	54.292	3	2	2
0	1	5	201010427732	54.292	3	2	3
98	1	4	201010427733	269.56	10	2	1
98	1	4	201010427733	269.56	10	2	2
98	1	3	201010427734	89.853	10	2	1
0	1	5	201010427735	89.853	10	2	1
0	1	5	201010427735	89.853	10	2	2
98	1	4	201010427738	295.682	6	2	1
0	1	3	201010427740	49.28	6	2	1
98	1	6	201010427745	147.841	6	2	1
98	1	5	201010427746	49.28	6	2	1
98	1	5	201010427746	49.28	6	2	2
98	1	5	201010427746	49.28	6	2	3
98	1	5	201010427746	49.28	6	2	4
98	1	4	201010427748	295.682	6	2	1
98	1	1	201010427750	49.28	6	2	1
98	1	1	201010427754	49.28	6	2	1
0	1	4	201010427758	295.682	6	2	1
99	1	4	201010427758	295.682	6	2	2
0	1	6	201010427761	147.841	6	2	1
0	1	5	201010427765	49.28	6	2	1
0	1	5	201010427765	49.28	6	2	2
0	1	3	201010427766	49.28	6	2	1
98	1	5	201010427769	49.28	6	2	1
98	1	3	201010427770	49.28	6	2	1
0	1	5	201010427772	49.28	6	2	1
4	1	2	201010427773	49.28	6	2	1
0	1	2	201010427773	49.28	6	2	2
98	1	1	201010427774	49.28	6	2	1
98	1	4	201010427786	298.606	3	2	1
98	1	4	201010427786	298.606	3	2	2
98	1	5	201010427789	54.292	3	2	1
98	1	5	201010427789	54.292	3	2	2
0	1	6	201010427792	147.841	6	2	1
0	1	6	201010427792	147.841	6	2	2
0	1	6	201010427792	147.841	6	2	3
98	1	5	201010427793	89.853	10	2	1
0	1	5	201010427793	89.853	10	2	2
0	1	4	201010427795	269.56	10	2	1
98	1	4	201010427795	269.56	10	2	2
98	1	6	201010427800	107.773	4	2	1
0	1	6	201010427800	107.773	4	2	2
98	1	4	201010427803	269.434	4	2	1
0	1	4	201010427803	269.434	4	2	2
98	1	4	201010427804	295.682	6	2	1
98	1	2	201010427805	53.887	4	2	1
98	1	2	201010427805	53.887	4	2	2
98	1	2	201010427805	53.887	4	2	3
98	1	6	201010427807	147.841	6	2	1
98	1	6	201010427829	135.73	1	2	1
0	1	6	201010427829	135.73	1	2	2
98	1	5	201010427830	54.292	1	2	1
98	1	5	201010427830	54.292	1	2	2
0	1	5	201010427837	54.292	1	2	1
98	1	5	201010427837	54.292	1	2	2
98	1	2	201010427843	27.146	3	2	1
98	1	2	201010427843	27.146	3	2	2
98	1	4	201010427847	298.606	3	2	1
98	1	4	201010427847	298.606	3	2	2
98	1	5	201010427848	54.292	3	2	1
0	1	4	201010427852	298.606	2	2	1
98	1	2	201010427858	27.146	2	2	1
98	1	4	201010427860	295.682	6	2	1
99	1	4	201010427860	295.682	6	2	2
0	1	5	201010427862	49.28	6	2	1
0	1	5	201010427862	49.28	6	2	2
98	1	5	201010427863	89.853	10	2	1
98	1	5	201010427863	89.853	10	2	2
98	1	5	201010427865	89.853	10	2	1
0	1	5	201010427865	89.853	10	2	2
98	1	3	201010427866	89.853	10	2	1
98	1	4	201010427868	269.56	10	2	1
98	1	1	201010427871	49.28	6	2	1
98	1	5	201010427872	49.28	6	2	1
98	1	5	201010427872	49.28	6	2	2
98	1	4	201010427880	295.682	6	2	1
0	1	4	201010427880	295.682	6	2	2
98	1	4	201010427881	298.606	1	2	1
98	1	6	201010427884	135.73	2	2	1
0	1	6	201010427890	135.73	3	2	1
0	1	6	201010427890	135.73	3	2	2
98	1	1	201010427892	27.146	3	2	1
98	1	3	201010427896	49.28	6	2	1
4	1	3	201010427898	49.28	6	2	1
98	1	3	201010427899	49.28	6	2	1
0	1	3	201010427901	49.28	6	2	1
98	1	6	201010427902	147.841	6	2	1
98	1	1	201010427906	89.853	10	2	1
0	1	1	201010427906	89.853	10	2	2
98	1	6	201010427909	115.047	9	2	1
4	1	6	201010427910	89.853	10	2	1
4	1	6	201010427910	89.853	10	2	2
98	1	4	201010427913	269.56	10	2	1
95	1	4	201010427913	269.56	10	2	2
0	1	5	201010427914	57.524	9	2	1
98	1	6	201010427915	115.047	9	2	1
98	1	6	201010427915	115.047	9	2	2
98	1	6	201010427915	115.047	9	2	3
98	1	5	201010427917	57.524	9	2	1
98	1	5	201010427919	57.524	9	2	1
98	1	5	201010427919	57.524	9	2	2
0	1	6	201010427920	115.047	9	2	1
0	1	6	201010427920	115.047	9	2	2
0	1	2	201010427924	27.146	1	2	1
0	1	2	201010427924	27.146	1	2	2
98	1	6	201010427936	89.853	10	2	1
98	1	6	201010427936	89.853	10	2	2
98	1	6	201010427937	89.853	10	2	1
98	1	4	201010427945	295.682	6	2	1
0	1	4	201010427945	295.682	6	2	2
98	1	5	201010427946	89.853	10	2	1
98	1	5	201010427946	89.853	10	2	2
98	1	6	201010427949	89.853	10	2	1
0	1	3	201010427950	27.146	2	2	1
0	1	5	201010427956	89.853	10	2	1
0	1	5	201010427956	89.853	10	2	2
4	1	4	201010427957	269.56	10	2	1
98	1	4	201010427957	269.56	10	2	2
0	1	6	201010427959	89.853	10	2	1
98	1	6	201010427964	89.853	10	2	1
98	1	5	201010427965	89.853	10	2	1
98	1	5	201010427965	89.853	10	2	2
98	1	6	201010427966	89.853	10	2	1
0	1	6	201010427966	89.853	10	2	2
98	1	6	201010427967	89.853	10	2	1
98	1	5	201010427972	49.28	6	2	1
0	1	5	201010427972	49.28	6	2	2
98	1	4	201010427975	295.682	6	2	1
98	1	6	201010427977	107.773	4	2	1
98	1	6	201010427977	107.773	4	2	2
0	1	4	201010427980	269.434	4	2	1
0	1	4	201010427980	269.434	4	2	2
0	1	4	201010427980	269.434	4	2	3
98	1	3	201010427981	53.887	4	2	1
0	1	5	201010427983	53.887	4	2	1
0	1	5	201010427983	53.887	4	2	2
0	1	5	201010427984	53.887	4	2	1
0	1	5	201010427984	53.887	4	2	2
0	1	5	201010427984	53.887	4	2	3
98	1	4	201010427989	298.606	3	2	1
0	1	4	201010427989	298.606	3	2	2
98	1	5	201010427992	54.292	1	2	1
98	1	5	201010427992	54.292	1	2	2
0	1	4	201010427993	298.606	1	2	1
99	1	4	201010427993	298.606	1	2	2
98	1	6	201010428004	135.73	1	2	1
3	1	3	201010428010	27.146	2	2	1
0	1	6	201010428011	135.73	2	2	1
98	1	6	201010428011	135.73	2	2	2
98	1	6	201010428011	135.73	2	2	3
98	1	2	201010428013	27.146	2	2	1
98	1	2	201010428013	27.146	2	2	2
0	1	5	201010428016	54.292	2	2	1
4	1	5	201010428016	54.292	2	2	2
98	1	5	201010428021	54.292	3	2	1
98	1	5	201010428021	54.292	3	2	2
98	1	2	201010428023	27.146	3	2	1
98	1	6	201010428028	135.73	3	2	1
3	1	5	201010428030	49.28	6	2	1
3	1	4	201010428032	269.56	10	2	1
98	1	4	201010428032	269.56	10	2	2
98	1	6	201010428033	147.841	6	2	1
98	1	6	201010428034	89.853	10	2	1
98	1	6	201010428034	89.853	10	2	2
98	1	3	201010428035	49.28	6	2	1
98	1	2	201010428039	49.28	6	2	1
0	1	2	201010428039	49.28	6	2	2
98	1	5	201010428041	49.28	6	2	1
0	1	4	201010428042	269.434	4	2	1
0	1	4	201010428042	269.434	4	2	2
98	1	5	201010428046	49.28	6	2	1
0	1	5	201010428046	49.28	6	2	2
98	1	6	201010428049	147.841	6	2	1
3	1	3	201010428051	53.887	4	2	1
4	1	3	201010428052	49.28	6	2	1
0	1	3	201010428052	49.28	6	2	2
98	1	5	201010428066	54.292	1	2	1
3	1	3	201010428069	27.146	1	2	1
4	1	3	201010428072	27.146	1	2	1
0	1	4	201010428080	298.606	3	2	1
0	1	4	201010428080	298.606	3	2	2
0	1	3	201010428088	27.146	3	2	1
0	1	3	201010428088	27.146	3	2	2
0	1	2	201010428090	27.146	2	2	1
0	1	2	201010428090	27.146	2	2	2
98	1	4	201010428096	269.56	10	2	1
0	1	4	201010428099	295.682	6	2	1
98	1	3	201010428102	49.28	6	2	1
99	1	6	201010428104	147.841	6	2	1
0	1	4	201010428105	269.434	4	2	1
0	1	4	201010428105	269.434	4	2	2
98	1	5	201010428106	49.28	6	2	1
4	1	5	201010428109	53.887	4	2	1
0	1	5	201010428109	53.887	4	2	2
98	1	3	201010428111	49.28	6	2	1
98	1	6	201010428128	135.73	3	2	1
98	1	6	201010428128	135.73	3	2	2
4	1	4	201010428130	298.606	3	2	1
98	1	3	201010428135	27.146	3	2	1
0	1	4	201010428136	295.682	6	2	1
98	1	5	201010428139	49.28	6	2	1
0	1	6	201010428141	115.047	9	2	1
98	1	4	201010428142	269.56	10	2	1
98	1	6	201010428144	89.853	10	2	1
98	1	6	201010428144	89.853	10	2	2
99	1	4	201010428150	287.619	9	2	1
0	1	4	201010428150	287.619	9	2	2
98	1	6	201010428155	115.047	9	2	1
4	1	5	201010428158	57.524	9	2	1
98	1	4	201010428159	287.619	9	2	1
98	1	4	201010428159	287.619	9	2	2
98	1	6	201010428160	115.047	9	2	1
0	1	6	201010428164	115.047	9	2	1
99	1	3	201010428165	57.524	9	2	1
98	1	3	201010428165	57.524	9	2	2
3	1	6	201010428167	115.047	9	2	1
98	1	4	201010428170	287.619	9	2	1
98	1	4	201010428187	298.606	2	2	1
99	1	4	201010428187	298.606	2	2	2
98	1	1	201010428190	27.146	2	2	1
98	1	1	201010428190	27.146	2	2	2
98	1	2	201010428193	27.146	1	2	1
0	1	2	201010428193	27.146	1	2	2
0	1	2	201010428193	27.146	1	2	3
98	1	6	201010428195	135.73	1	2	1
98	1	4	201010428197	298.606	1	2	1
98	1	4	201010428197	298.606	1	2	2
98	1	5	201010428199	54.292	1	2	1
98	1	5	201010428199	54.292	1	2	2
98	1	6	201010428207	147.841	6	2	1
98	1	3	201010428208	49.28	6	2	1
98	1	3	201010428208	49.28	6	2	2
0	1	4	201010428209	295.682	6	2	1
98	1	4	201010428209	295.682	6	2	2
98	1	5	201010428214	49.28	6	2	1
98	1	4	201010428217	295.682	6	2	1
98	1	5	201010428223	89.853	10	2	1
98	1	5	201010428223	89.853	10	2	2
0	1	5	201010428224	54.292	3	2	1
0	1	5	201010428224	54.292	3	2	2
98	1	6	201010428225	89.853	10	2	1
0	1	6	201010428225	89.853	10	2	2
0	1	6	201010428226	135.73	3	2	1
0	1	6	201010428226	135.73	3	2	2
3	1	6	201010428227	89.853	10	2	1
98	1	6	201010428229	89.853	10	2	1
98	1	6	201010428229	89.853	10	2	2
98	1	4	201010428231	269.56	10	2	1
4	1	4	201010428231	269.56	10	2	2
98	1	6	201010428236	89.853	10	2	1
98	1	6	201010428236	89.853	10	2	2
0	1	6	201010428237	89.853	10	2	1
98	1	6	201010428237	89.853	10	2	2
98	1	5	201010428238	53.887	4	2	1
98	1	6	201010428245	147.841	6	2	1
98	1	6	201010428245	147.841	6	2	2
99	1	6	201010428249	147.841	6	2	1
0	1	4	201010428259	269.56	10	2	1
98	1	4	201010428259	269.56	10	2	2
98	1	5	201010428262	89.853	10	2	1
98	1	5	201010428262	89.853	10	2	2
0	1	5	201010428262	89.853	10	2	3
98	1	4	201010428266	269.56	10	2	1
0	1	4	201010428266	269.56	10	2	2
0	1	5	201010428269	89.853	10	2	1
98	1	5	201010428269	89.853	10	2	2
0	1	6	201010428271	89.853	10	2	1
98	1	6	201010428271	89.853	10	2	2
98	1	6	201010428274	89.853	10	2	1
0	1	6	201010428274	89.853	10	2	2
98	1	4	201010428275	298.606	3	2	1
0	1	4	201010428275	298.606	3	2	2
98	1	6	201010428284	135.73	1	2	1
98	1	4	201010428286	298.606	1	2	1
98	1	5	201010428295	54.292	3	2	1
98	1	5	201010428295	54.292	3	2	2
98	1	6	201010428296	135.73	3	2	1
98	1	1	201010428300	27.146	3	2	1
0	1	1	201010428300	27.146	3	2	2
0	1	4	201010428301	298.606	3	2	1
0	1	4	201010428301	298.606	3	2	2
0	1	6	201010428305	89.853	10	2	1
98	1	6	201010428305	89.853	10	2	2
0	1	6	201010428305	89.853	10	2	3
98	1	6	201010428305	89.853	10	2	4
0	1	6	201010428308	89.853	10	2	1
99	1	6	201010428309	147.841	6	2	1
0	1	4	201010428311	295.682	6	2	1
0	1	4	201010428311	295.682	6	2	2
0	1	6	201010428315	107.773	4	2	1
0	1	6	201010428315	107.773	4	2	2
98	1	4	201010428318	269.434	4	2	1
0	1	4	201010428318	269.434	4	2	2
98	1	4	201010428322	295.682	6	2	1
98	1	6	201010428325	147.841	6	2	1
0	1	6	201010428327	107.773	4	2	1
0	1	6	201010428327	107.773	4	2	2
0	1	6	201010428332	147.841	6	2	1
98	1	1	201010428335	49.28	6	2	1
4	1	6	201010428337	135.73	2	2	1
0	1	3	201010428339	27.146	2	2	1
0	1	3	201010428339	27.146	2	2	2
98	1	2	201010428350	27.146	1	2	1
98	1	2	201010428350	27.146	1	2	2
98	1	2	201010428350	27.146	1	2	3
4	1	5	201010428357	54.292	1	2	1
0	1	5	201010428357	54.292	1	2	2
4	1	2	201010428363	27.146	3	2	1
98	1	2	201010428363	27.146	3	2	2
98	1	3	201010428370	49.28	6	2	1
98	1	3	201010428370	49.28	6	2	2
0	1	4	201010428372	295.682	6	2	1
0	1	4	201010428372	295.682	6	2	2
98	1	5	201010428373	49.28	6	2	1
98	1	5	201010428380	89.853	10	2	1
0	1	5	201010428380	89.853	10	2	2
98	1	4	201010428382	287.619	9	2	1
98	1	4	201010428383	269.56	10	2	1
99	1	4	201010428383	269.56	10	2	2
0	1	5	201010428389	53.887	4	2	1
0	1	5	201010428389	53.887	4	2	2
99	1	4	201010428390	269.434	4	2	1
0	1	4	201010428390	269.434	4	2	2
98	1	5	201010428392	53.887	4	2	1
3	1	6	201010428395	115.047	9	2	1
98	1	6	201010428396	107.773	4	2	1
98	1	6	201010428396	107.773	4	2	2
98	1	4	201010428401	287.619	9	2	1
98	1	4	201010428401	287.619	9	2	2
3	1	5	201010428402	57.524	9	2	1
0	1	4	201010428408	287.619	9	2	1
0	1	4	201010428408	287.619	9	2	2
98	1	6	201010428409	115.047	9	2	1
98	1	5	201010428411	57.524	9	2	1
98	1	5	201010428411	57.524	9	2	2
0	1	4	201010428415	287.619	9	2	1
0	1	4	201010428415	287.619	9	2	2
98	1	1	201010428416	57.524	9	2	1
98	1	5	201010428418	57.524	9	2	1
98	1	4	201010428422	287.619	9	2	1
98	1	5	201010428424	57.524	9	2	1
0	1	6	201010428458	89.853	10	2	1
0	1	6	201010428458	89.853	10	2	2
0	1	4	201010428459	269.56	10	2	1
0	1	6	201010428461	89.853	10	2	1
0	1	6	201010428461	89.853	10	2	2
4	1	6	201010428463	89.853	10	2	1
4	1	6	201010428463	89.853	10	2	2
0	1	4	201010428465	298.606	1	2	1
0	1	6	201010428467	89.853	10	2	1
0	1	6	201010428467	89.853	10	2	2
0	1	4	201010428470	269.56	10	2	1
0	1	4	201010428470	269.56	10	2	2
0	1	3	201010428474	27.146	1	2	1
4	1	6	201010428477	89.853	10	2	1
0	1	6	201010428477	89.853	10	2	2
0	1	4	201010428481	298.606	3	2	1
0	1	4	201010428481	298.606	3	2	2
0	1	4	201010428490	269.434	4	2	1
0	1	4	201010428490	269.434	4	2	2
0	1	6	201010428493	107.773	4	2	1
0	1	4	201010428498	295.682	6	2	1
0	1	6	201010428504	135.73	1	2	1
98	1	4	201010428509	298.606	3	2	1
98	1	4	201010428509	298.606	3	2	2
98	1	3	201010428513	49.28	6	2	1
1	1	3	201010428514	49.28	6	2	1
98	1	5	201010428515	49.28	6	2	1
98	1	5	201010428515	49.28	6	2	2
98	1	6	201010428516	147.841	6	2	1
98	1	4	201010428519	295.682	6	2	1
98	1	5	201010428520	49.28	6	2	1
0	1	6	201010428523	147.841	6	2	1
3	1	5	201010428526	54.292	2	2	1
98	1	2	201010428527	27.146	2	2	1
98	1	5	201010428528	49.28	6	2	1
0	1	5	201010428529	49.28	6	2	1
0	1	5	201010428531	49.28	6	2	1
99	1	3	201010428532	27.146	2	2	1
98	1	1	201010428534	27.146	2	2	1
98	1	1	201010428534	27.146	2	2	2
98	1	4	201010428536	269.56	10	2	1
0	1	4	201010428536	269.56	10	2	2
0	1	4	201010428536	269.56	10	2	3
98	1	5	201010428538	89.853	10	2	1
98	1	5	201010428538	89.853	10	2	2
98	1	1	201010428540	49.28	6	2	1
4	1	6	201010428544	89.853	10	2	1
0	1	5	201010428545	49.28	6	2	1
0	1	6	201010428548	107.773	4	2	1
98	1	6	201010428548	107.773	4	2	2
0	1	6	201010428564	106.645	16	2	1
98	1	4	201010428565	319.935	16	2	1
4	1	6	201010428567	106.645	16	2	1
98	1	5	201010428568	106.645	16	2	1
98	1	5	201010428568	106.645	16	2	2
98	1	4	201010428570	319.935	16	2	1
98	1	6	201010428573	106.645	16	2	1
0	1	6	201010428574	106.645	16	2	1
98	1	6	201010428574	106.645	16	2	2
98	1	1	201010428575	106.645	16	2	1
98	1	4	201010428576	319.935	16	2	1
4	1	4	201010428576	319.935	16	2	2
98	1	2	201010428577	106.645	16	2	1
4	1	2	201010428577	106.645	16	2	2
98	1	5	201010428579	106.645	16	2	1
0	1	5	201010428579	106.645	16	2	2
4	1	3	201010428581	106.645	16	2	1
98	1	3	201010428582	106.645	16	2	1
3	1	6	201010428583	106.645	16	2	1
0	1	6	201010428584	106.645	16	2	1
98	1	6	201010428584	106.645	16	2	2
4	1	5	201010428585	106.645	16	2	1
98	1	5	201010428585	106.645	16	2	2
5	1	6	201010428586	106.645	16	2	1
98	1	6	201010428586	106.645	16	2	2
0	1	4	201010428587	319.935	16	2	1
98	1	6	201010428588	106.645	16	2	1
0	1	6	201010428588	106.645	16	2	2
0	1	5	201010428604	54.292	3	2	1
0	1	5	201010428604	54.292	3	2	2
98	1	4	201010428608	295.682	6	2	1
98	1	4	201010428608	295.682	6	2	2
0	1	6	201010428609	147.841	6	2	1
0	1	6	201010428609	147.841	6	2	2
0	1	2	201010428617	27.146	3	2	1
0	1	2	201010428617	27.146	3	2	2
0	1	6	201010428625	135.73	3	2	1
98	1	6	201010428625	135.73	3	2	2
98	1	4	201010428627	298.606	3	2	1
0	1	4	201010428627	298.606	3	2	2
98	1	4	201010428630	298.606	2	2	1
98	1	6	201010428638	135.73	2	2	1
98	1	6	201010428638	135.73	2	2	2
98	1	5	201010428641	54.292	3	2	1
98	1	5	201010428647	49.28	6	2	1
0	1	5	201010428649	49.28	6	2	1
0	1	5	201010428649	49.28	6	2	2
98	1	5	201010428649	49.28	6	2	3
3	1	5	201010428650	49.28	6	2	1
0	1	4	201010428652	295.682	6	2	1
98	1	4	201010428652	295.682	6	2	2
98	1	6	201010428655	147.841	6	2	1
0	1	5	201010428657	57.524	9	2	1
98	1	5	201010428657	57.524	9	2	2
98	1	6	201010428660	115.047	9	2	1
98	1	6	201010428660	115.047	9	2	2
98	1	6	201010428662	89.853	10	2	1
0	1	6	201010428662	89.853	10	2	2
0	1	6	201010428663	115.047	9	2	1
4	1	6	201010428663	115.047	9	2	2
98	1	4	201010428664	269.56	10	2	1
98	1	4	201010428664	269.56	10	2	2
0	1	6	201010428667	89.853	10	2	1
0	1	6	201010428667	89.853	10	2	2
98	1	4	201010428668	287.619	9	2	1
98	1	4	201010428668	287.619	9	2	2
98	1	4	201010428673	269.56	10	2	1
98	1	6	201010428674	115.047	9	2	1
0	1	6	201010428679	89.853	10	2	1
0	1	6	201010428679	89.853	10	2	2
98	1	6	201010428679	89.853	10	2	3
98	1	6	201010428680	115.047	9	2	1
0	1	6	201010428680	115.047	9	2	2
0	1	4	201010428681	269.56	10	2	1
0	1	4	201010428681	269.56	10	2	2
98	1	4	201010428684	287.619	9	2	1
0	1	2	201010428687	57.524	9	2	1
0	1	2	201010428687	57.524	9	2	2
0	1	5	201010428690	53.887	4	2	1
0	1	5	201010428690	53.887	4	2	2
98	1	1	201010428691	57.524	9	2	1
98	1	1	201010428691	57.524	9	2	2
0	1	6	201010428693	115.047	9	2	1
98	1	6	201010428693	115.047	9	2	2
0	1	4	201010428694	269.434	4	2	1
0	1	4	201010428694	269.434	4	2	2
0	1	6	201010428697	107.773	4	2	1
98	1	6	201010428697	107.773	4	2	2
98	1	6	201010428698	115.047	9	2	1
98	1	5	201010428703	54.292	1	2	1
98	1	5	201010428703	54.292	1	2	2
98	1	5	201010428703	54.292	1	2	3
98	1	4	201010428710	298.606	1	2	1
98	1	5	201010428713	54.292	1	2	1
98	1	6	201010428714	135.73	1	2	1
98	1	5	201010428724	89.853	10	2	1
98	1	5	201010428724	89.853	10	2	2
98	1	4	201010428730	269.56	10	2	1
0	1	2	201010428732	27.146	3	2	1
0	1	2	201010428732	27.146	3	2	2
0	1	6	201010428736	135.73	3	2	1
0	1	6	201010428736	135.73	3	2	2
0	1	4	201010428738	298.606	3	2	1
0	1	4	201010428738	298.606	3	2	2
98	1	4	201010428744	295.682	6	2	1
98	1	6	201010428771	147.841	6	2	1
3	1	4	201010428775	295.682	6	2	1
3	1	6	201010428777	147.841	6	2	1
98	1	5	201010428781	49.28	6	2	1
98	1	1	201010428783	49.28	6	2	1
98	1	4	201010428785	269.56	10	2	1
98	1	4	201010428785	269.56	10	2	2
98	1	4	201010428788	269.56	10	2	1
98	1	4	201010428788	269.56	10	2	2
0	1	4	201010428796	298.606	2	2	1
98	1	4	201010428812	298.606	1	2	1
0	1	6	201010428815	135.73	1	2	1
98	1	1	201010428816	27.146	1	2	1
0	1	5	201010428822	54.292	1	2	1
98	1	5	201010428822	54.292	1	2	2
98	1	1	201010428823	27.146	1	2	1
98	1	1	201010428823	27.146	1	2	2
0	1	4	201010428831	298.606	1	2	1
98	1	6	201010428832	135.73	1	2	1
98	1	6	201010428832	135.73	1	2	2
98	1	4	201010428844	298.606	3	2	1
98	1	4	201010428844	298.606	3	2	2
98	1	6	201010428853	135.73	3	2	1
0	1	6	201010428860	135.73	3	2	1
0	1	6	201010428860	135.73	3	2	2
98	1	4	201010428863	295.682	6	2	1
98	1	4	201010428863	295.682	6	2	2
98	1	2	201010428867	49.28	6	2	1
0	1	2	201010428867	49.28	6	2	2
98	1	4	201010428871	295.682	6	2	1
98	1	5	201010428872	49.28	6	2	1
98	1	5	201010428873	49.28	6	2	1
98	1	5	201010428873	49.28	6	2	2
98	1	6	201010428874	147.841	6	2	1
98	1	5	201010428877	49.28	6	2	1
98	1	5	201010428877	49.28	6	2	2
98	1	5	201010428881	57.524	9	2	1
98	1	4	201010428882	287.619	9	2	1
0	1	6	201010428883	89.853	10	2	1
0	1	6	201010428883	89.853	10	2	2
98	1	5	201010428885	89.853	10	2	1
0	1	5	201010428885	89.853	10	2	2
98	1	6	201010428889	115.047	9	2	1
98	1	5	201010428891	89.853	10	2	1
98	1	5	201010428891	89.853	10	2	2
98	1	6	201010428894	115.047	9	2	1
98	1	4	201010428896	287.619	9	2	1
98	1	6	201010428904	115.047	9	2	1
3	1	6	201010428907	115.047	9	2	1
98	1	4	201010428908	287.619	9	2	1
0	1	4	201010428908	287.619	9	2	2
98	1	3	201010428912	57.524	9	2	1
98	1	4	201010428915	287.619	9	2	1
98	1	4	201010428915	287.619	9	2	2
0	1	5	201010428926	54.292	1	2	1
0	1	5	201010428926	54.292	1	2	2
98	1	4	201010428933	298.606	3	2	1
0	1	4	201010428933	298.606	3	2	2
0	1	4	201010428933	298.606	3	2	3
98	1	1	201010428938	27.146	2	2	1
4	1	6	201010428942	135.73	2	2	1
98	1	6	201010428942	135.73	2	2	2
98	1	4	201010428943	298.606	2	2	1
98	1	4	201010428959	298.606	3	2	1
0	1	4	201010428959	298.606	3	2	2
0	1	4	201010428959	298.606	3	2	3
98	1	4	201010428962	269.56	10	2	1
98	1	6	201010428963	147.841	6	2	1
3	1	4	201010428966	295.682	6	2	1
98	1	2	201010428969	49.28	6	2	1
98	1	5	201010428970	49.28	6	2	1
