MTM_CRSH	REGION	STRATUM	CASENUM	WEIGHT	PERNO	PJ	PSU
10	4	3	201064302636	22.188	1	1	79
2	4	3	201064302654	22.188	1	1	79
3	4	3	201064302654	22.188	1	1	79
0	4	3	201064302828	22.188	1	1	79
0	4	3	201064302884	22.188	1	1	79
0	4	3	201064302920	22.188	1	1	79
7	4	3	201064302957	22.188	1	1	79
1	4	3	201064302986	22.188	1	1	79
2	4	3	201064302986	22.188	1	1	79
0	4	4	201064302993	299.538	1	1	79
0	4	3	201064303046	22.188	1	1	79
0	4	3	201064303067	22.188	1	1	79
0	3	3	201065510777	12.222	1	2	43
0	3	3	201065511346	12.222	1	1	43
0	3	3	201065511865	12.222	1	2	43
21	3	3	201065512655	12.222	1	1	43
4	3	3	201065512725	12.222	1	1	43
0	3	3	201065512895	12.222	1	2	43
0	3	3	201065512957	12.222	1	1	43
21	3	3	201065513077	12.222	1	2	43
3	3	3	201065514001	12.222	1	2	43
0	3	3	201065514003	12.222	1	2	43
0	3	3	201065514149	12.222	1	2	43
0	4	3	201065601900	16.15	1	3	75
0	4	3	201065601966	16.15	1	3	75
1	4	3	201065602008	16.15	1	4	75
12	4	3	201065602008	16.15	1	4	75
12	4	3	201065602176	16.15	1	4	75
21	4	3	201065602260	16.15	1	3	75
2	4	3	201065602300	16.15	1	4	75
3	4	3	201065602300	16.15	1	4	75
10	4	3	201065602300	16.15	1	4	75
0	4	3	201065602360	16.15	1	4	75
9	4	3	201065602373	16.15	1	4	75
0	4	3	201065602402	16.15	1	3	75
98	4	3	201065602593	16.15	1	3	75
2	4	3	201065904880	22.188	1	1	79
9	4	3	201065904880	22.188	1	1	79
0	4	2	201065904908	11.094	1	1	79
0	4	3	201065904922	22.188	1	1	79
0	4	3	201065904965	22.188	1	7	79
9	4	4	201065905067	299.538	1	1	79
0	4	3	201065905078	22.188	1	1	79
0	4	3	201065905078	22.188	2	1	79
1	4	3	201065905089	22.188	1	1	79
2	4	3	201065905089	22.188	1	1	79
0	4	3	201065905094	22.188	1	1	79
0	4	3	201065905233	22.188	1	1	79
0	4	3	201065905286	22.188	1	1	79
21	4	3	201065905355	22.188	1	1	79
0	4	3	201065905361	22.188	1	1	79
0	4	3	201065905529	22.188	1	1	79
0	4	3	201065905543	22.188	1	1	79
0	4	3	201065905543	22.188	2	1	79
2	4	3	201065905582	22.188	1	1	79
0	4	3	201065905595	22.188	1	7	79
0	4	3	201065905604	22.188	1	7	79
2	4	3	201065905661	22.188	1	1	79
17	4	3	201065905661	22.188	1	1	79
0	4	3	201065905672	22.188	1	1	79
0	4	3	201065905676	22.188	1	1	79
0	4	4	201065905679	299.538	1	1	79
0	4	3	201065905786	22.188	1	1	79
0	4	2	201065905792	11.094	1	1	79
1	4	3	201065905800	22.188	1	1	79
2	4	3	201065905822	22.188	1	1	79
3	4	3	201065905822	22.188	1	1	79
0	4	3	201065905846	22.188	1	1	79
0	4	3	201065905856	22.188	1	1	79
2	4	3	201065905912	22.188	1	1	79
3	4	3	201065905912	22.188	1	1	79
12	4	3	201065905912	22.188	1	1	79
13	4	3	201065905957	22.188	1	1	79
2	4	3	201065905976	22.188	1	1	79
0	4	4	201065906020	299.538	1	1	79
0	4	3	201065906076	22.188	1	1	79
0	4	3	201065906137	22.188	1	1	79
0	4	3	201065906168	22.188	1	1	79
2	4	3	201065906189	22.188	1	1	79
2	4	3	201065906189	22.188	2	1	79
12	4	4	201065906224	299.538	1	1	79
0	4	3	201065906235	22.188	1	1	79
10	4	4	201065906260	299.538	1	7	79
1	4	3	201065906283	22.188	1	7	79
2	4	3	201065906283	22.188	1	7	79
1	4	3	201065906283	22.188	2	7	79
2	4	3	201065906283	22.188	2	7	79
0	4	3	201065906335	22.188	1	7	79
2	4	3	201065906391	22.188	1	1	79
12	4	3	201065906391	22.188	1	1	79
2	4	6	201065906643	133.128	1	7	79
2	3	3	201068601139	12.222	1	1	43
0	3	3	201068601142	12.222	1	1	43
0	3	3	201068601205	12.222	1	1	43
0	2	3	201068704575	19.051	1	3	11
21	2	3	201068704601	19.051	1	3	11
98	2	3	201068704607	19.051	1	3	11
0	2	3	201068704814	19.051	1	3	11
18	2	4	201068704825	285.76	1	3	11
0	2	3	201068704917	19.051	1	3	11
0	2	3	201068704953	19.051	1	3	11
6	2	3	201068704957	19.051	1	3	11
21	2	3	201068704976	19.051	1	3	11
18	2	4	201068705051	285.76	1	3	11
2	2	3	201068705104	19.051	1	3	11
2	2	3	201068705104	19.051	2	3	11
2	2	3	201068705151	19.051	1	3	11
1	2	3	201068705168	19.051	1	3	11
0	2	3	201068705220	19.051	1	3	11
2	2	3	201068705543	19.051	1	3	11
0	2	3	201068705558	19.051	1	3	11
2	2	4	201068705574	285.76	1	3	11
0	2	3	201068705765	19.051	1	3	11
10	2	3	201068705794	19.051	1	3	11
2	2	3	201068705820	19.051	1	3	11
21	2	5	201068705883	57.152	1	3	11
21	2	5	201068705883	57.152	2	3	11
21	2	5	201068705883	57.152	3	3	11
2	2	3	201068706016	19.051	1	3	11
2	2	3	201068706021	19.051	1	3	11
2	2	3	201068706041	19.051	1	3	11
0	2	3	201068706058	19.051	1	3	11
1	2	3	201068706125	19.051	1	3	11
99	2	3	201068706142	19.051	1	3	11
2	2	3	201068706165	19.051	1	3	11
8	2	3	201068706170	19.051	1	3	11
1	2	3	201068706190	19.051	1	3	11
1	2	3	201068706246	19.051	1	3	11
1	2	3	201068706252	19.051	1	3	11
0	2	3	201068706275	19.051	1	3	11
0	2	3	201068706275	19.051	2	3	11
2	2	3	201068706405	19.051	1	3	11
0	2	3	201068706414	19.051	1	3	11
2	2	3	201068706422	19.051	1	3	11
98	2	3	201068804829	19.051	1	3	11
2	2	3	201068804845	19.051	1	3	11
0	2	3	201068805325	19.051	1	4	11
2	2	3	201068805330	19.051	1	4	11
1	2	3	201068805456	19.051	1	4	11
3	2	3	201068805553	19.051	1	3	11
0	2	3	201068805837	19.051	1	4	11
0	2	3	201068805912	19.051	1	4	11
0	1	4	201069500621	296.326	1	7	6
1	1	3	201069500659	20.242	1	26	6
1	1	3	201069500666	17.238	1	4	6
99	1	3	201069500679	20.242	1	26	6
1	1	3	201069500682	20.242	1	26	6
0	1	3	201069500685	20.242	1	26	6
4	1	3	201069500693	16.363	1	5	6
0	1	3	201069500713	23.242	1	14	6
0	1	3	201069500741	17.238	1	4	6
1	1	3	201069600482	16.363	1	5	6
1	1	3	201069600490	14.82	1	20	6
4	1	3	201069600494	14.82	1	20	6
0	1	3	201069600505	19.337	1	1	6
0	1	3	201069600567	14.82	1	20	6
2	1	3	201069600568	14.82	1	20	6
9	1	3	201069600568	14.82	1	20	6
99	1	3	201069600580	20.242	1	26	6
0	1	3	201069600583	20.242	1	26	6
15	1	3	201069600587	20.242	1	26	6
99	1	3	201069600602	19.337	1	1	6
98	3	3	201091500394	22.464	1	1	46
21	3	3	201091500398	22.464	1	1	46
99	3	3	201091500406	22.464	1	1	46
0	3	3	201091500493	22.464	1	1	46
0	3	3	201091500683	22.464	1	2	46
99	3	3	201091500697	22.464	1	1	46
2	3	3	201091501044	22.464	1	1	46
99	3	4	201091501073	292.032	1	2	46
1	2	3	201091501697	18.466	1	1	33
1	2	3	201091501992	18.466	1	3	33
