MACTION	REGION	STRATUM	CASENUM	WEIGHT	PERNO	PJ	PSU
0	3	3	200931843627	22.464	1	5	46
29	3	1	200931844089	22.464	1	2	46
29	3	1	200931844089	22.464	2	2	46
29	3	1	200931844089	22.464	3	2	46
7	3	3	200931844571	22.464	1	4	46
25	3	3	200931844783	22.464	1	5	46
0	3	4	200931844966	314.496	1	4	46
0	3	4	200931845003	314.496	1	4	46
0	3	4	200931845003	314.496	2	4	46
0	3	3	200932030398	34.715	1	2	61
22	3	3	200932030399	34.715	1	2	61
7	3	3	200932030414	34.715	1	2	61
99	3	3	200932030421	34.715	1	2	61
22	3	3	200932030433	34.715	1	2	61
0	3	3	200932030445	34.715	1	1	61
7	3	3	200932030454	34.715	1	1	61
0	3	3	200932030457	34.715	1	1	61
0	3	3	200932030475	34.715	1	1	61
98	3	3	200932030478	34.715	1	1	61
0	3	4	200932030501	312.432	1	3	61
0	3	3	200932030505	34.715	1	3	61
22	3	3	200932030549	34.715	1	2	61
0	3	3	200932030577	34.715	1	1	61
22	3	3	200932030581	34.715	1	1	61
29	3	3	200932030584	34.715	1	1	61
98	3	3	200932030655	34.715	1	5	61
21	3	3	200932030749	34.715	1	2	61
21	3	3	200932030749	34.715	2	2	61
22	3	3	200932030778	34.715	1	1	61
98	3	3	200932030783	34.715	1	1	61
10	3	3	200932030814	34.715	1	3	61
22	3	3	200932030882	34.715	1	2	61
21	3	3	200932030895	34.715	1	1	61
21	3	3	200932030895	34.715	2	1	61
22	3	3	200932030908	34.715	1	1	61
0	3	4	200932030927	312.432	1	5	61
98	3	3	200932030942	34.715	1	3	61
3	3	3	200932030989	34.715	1	1	61
7	3	3	200932030989	34.715	1	1	61
98	3	3	200932030989	34.715	1	1	61
7	3	3	200932031006	34.715	1	2	61
0	3	3	200932031025	34.715	1	3	61
7	3	3	200932031041	34.715	1	4	61
0	3	3	200932031044	34.715	1	4	61
0	3	3	200932031064	34.715	1	2	61
0	3	3	200932031083	34.715	1	4	61
98	3	3	200932031104	34.715	1	3	61
0	3	3	200932031137	34.715	1	1	61
0	3	3	200932031143	34.715	1	1	61
0	3	3	200932031147	34.715	1	1	61
7	3	3	200932031167	34.715	1	1	61
7	3	3	200932031189	34.715	1	1	61
98	3	3	200932031191	34.715	1	1	61
0	3	3	200932031243	34.715	1	2	61
0	3	3	200932031277	34.715	1	1	61
0	3	3	200932031308	34.715	1	1	61
0	3	3	200932031351	34.715	1	3	61
7	3	4	200932031398	312.432	1	2	61
0	3	3	200932031431	34.715	1	2	61
29	3	3	200932031452	34.715	1	1	61
0	3	3	200932031468	34.715	1	1	61
0	3	3	200932031485	34.715	1	2	61
0	3	3	200932031490	34.715	1	4	61
7	3	3	200932031531	34.715	1	5	61
0	3	3	200932031532	34.715	1	5	61
0	3	3	200932031537	34.715	1	3	61
7	3	3	200932031553	34.715	1	1	61
10	3	3	200932031562	34.715	1	1	61
98	3	3	200932031565	34.715	1	1	61
7	3	3	200932031582	34.715	1	1	61
0	3	6	200932031636	138.859	1	2	61
0	3	3	200932031666	34.715	1	3	61
0	3	3	200932031690	34.715	1	4	61
0	3	3	200932031738	34.715	1	5	61
0	3	3	200932031747	34.715	1	2	61
7	3	4	200932031779	312.432	1	4	61
7	3	4	200932031779	312.432	2	4	61
7	3	4	200932031779	312.432	3	4	61
7	3	4	200932031779	312.432	4	4	61
0	3	3	200932031781	34.715	1	4	61
0	3	3	200932031795	34.715	1	3	61
0	3	3	200932031861	34.715	1	1	61
21	3	3	200932031885	34.715	1	2	61
98	3	3	200932031894	34.715	1	2	61
0	3	3	200932031910	34.715	1	1	61
0	3	4	200932031912	312.432	1	1	61
27	3	6	200932031913	138.859	1	1	61
27	3	3	200932031928	34.715	1	1	61
0	3	3	200932031947	34.715	1	3	61
0	3	3	200932032031	34.715	1	1	61
0	3	3	200932032033	34.715	1	1	61
0	3	3	200932032034	34.715	1	1	61
0	3	2	200932032051	34.715	1	1	61
7	3	3	200932032068	34.715	1	2	61
0	3	3	200932032135	34.715	1	3	61
0	3	3	200932032142	34.715	1	1	61
21	3	3	200932032160	34.715	1	2	61
0	3	3	200932032161	34.715	1	2	61
0	3	3	200932032225	34.715	1	1	61
10	3	3	200932032297	34.715	1	5	61
0	3	3	200932032309	34.715	1	4	61
21	3	3	200932032339	34.715	1	5	61
0	3	3	200932032343	34.715	1	5	61
22	3	3	200932032360	34.715	1	1	61
22	3	3	200932032363	34.715	1	1	61
0	3	3	200932032394	34.715	1	2	61
0	3	3	200932032427	34.715	1	1	61
0	3	3	200932032436	34.715	1	1	61
7	3	3	200932032443	34.715	1	1	61
0	3	3	200932032487	34.715	1	1	61
7	3	3	200932032508	34.715	1	5	61
0	3	3	200932032560	34.715	1	1	61
0	3	3	200932032564	34.715	1	1	61
9	3	3	200932032598	34.715	1	2	61
29	3	3	200932032608	34.715	1	2	61
98	3	3	200932032623	34.715	1	4	61
0	3	3	200932032625	34.715	1	4	61
98	3	3	200932032656	34.715	1	5	61
3	3	3	200932032681	34.715	1	2	61
22	3	3	200932032706	34.715	1	2	61
0	3	3	200932032707	34.715	1	3	61
7	3	3	200932032723	34.715	1	5	61
0	3	3	200932032777	34.715	1	4	61
0	3	3	200932032797	34.715	1	2	61
22	3	3	200932032820	34.715	1	2	61
0	3	3	200932032823	34.715	1	2	61
0	3	3	200932032826	34.715	1	2	61
22	3	3	200932032827	34.715	1	2	61
0	3	3	200932032835	34.715	1	2	61
0	3	3	200932032856	34.715	1	5	61
1	3	3	200932032857	34.715	1	5	61
0	3	3	200932032874	34.715	1	4	61
0	3	3	200932032897	34.715	1	2	61
1	3	3	200932032907	34.715	1	3	61
2	3	3	200932032907	34.715	1	3	61
7	3	4	200932032933	312.432	1	3	61
25	3	3	200932032935	34.715	1	2	61
0	3	3	200932032938	34.715	1	2	61
0	3	4	200932033018	312.432	1	2	61
0	3	3	200932033057	34.715	1	2	61
7	3	3	200932033058	34.715	1	2	61
0	3	3	200932033060	34.715	1	2	61
0	3	4	200932033076	312.432	1	4	61
0	3	3	200932033101	34.715	1	5	61
22	3	3	200932033108	34.715	1	5	61
0	3	3	200932033120	34.715	1	2	61
98	3	3	200932033135	34.715	1	2	61
0	3	3	200932033173	34.715	1	2	61
99	3	3	200932033218	34.715	1	3	61
0	3	3	200932033264	34.715	1	2	61
28	3	3	200932169936	24.553	1	5	62
0	3	3	200932170260	70.848	1	8	62
0	3	3	200932170412	13.962	1	1	63
22	3	3	200932170420	13.962	1	1	63
25	3	3	200932170440	13.962	1	1	63
0	3	3	200932170655	13.962	1	1	63
10	3	3	200932170672	13.962	1	1	63
0	3	3	200932170913	13.962	1	1	63
0	3	3	200932170913	13.962	2	1	63
22	3	3	200932171295	13.962	1	1	63
24	3	3	200932171295	13.962	1	1	63
10	3	3	200932171534	13.962	1	1	63
7	3	3	200932171542	13.962	1	1	63
8	3	3	200932171542	13.962	1	1	63
2	3	3	200932171947	40.029	1	6	62
9	3	3	200932171947	40.029	1	6	62
0	3	5	200932171987	69.81	1	1	63
0	3	5	200932171987	69.81	2	1	63
0	3	3	200932171988	13.962	1	1	63
0	3	3	200932172144	13.962	1	1	63
0	3	3	200932172164	13.962	1	1	63
29	3	3	200932172344	24.553	1	2	62
27	3	3	200932172436	40.029	1	6	62
10	3	3	200932172510	24.553	1	4	62
27	3	3	200932172570	24.553	1	4	62
22	3	3	200932172755	70.848	1	8	62
0	3	6	200932172952	120.088	1	6	62
0	3	6	200932172952	120.088	2	6	62
0	3	3	200932173120	24.553	1	4	62
0	3	3	200932173237	13.962	1	1	63
22	3	3	200932173919	70.848	1	8	62
22	3	4	200932173920	283.393	1	8	62
29	3	3	200932174009	13.962	1	1	63
98	3	3	200932174009	13.962	1	1	63
0	3	3	200932174498	13.962	1	1	63
99	3	3	200932174552	24.553	1	1	62
22	3	3	200932174609	24.553	1	4	62
7	3	3	200932175274	70.848	1	8	62
5	3	3	200932175361	24.553	1	3	62
7	3	3	200932175361	24.553	1	3	62
1	3	3	200932175489	40.029	1	6	62
2	3	3	200932175489	40.029	1	6	62
28	3	3	200932175558	24.553	1	4	62
98	3	3	200932175816	24.553	1	1	62
98	3	3	200932175816	24.553	2	1	62
98	3	3	200932175816	24.553	3	1	62
7	3	4	200932175880	283.393	1	8	62
8	3	4	200932175880	283.393	1	8	62
0	3	2	200932175955	24.553	1	1	62
7	3	3	200932176019	24.553	1	2	62
8	3	3	200932176019	24.553	1	2	62
98	3	3	200932176169	13.962	1	1	63
0	3	3	200932176346	13.962	1	1	63
4	3	3	200932176484	13.962	1	1	63
21	3	3	200932176536	13.962	1	1	63
24	3	3	200932176536	13.962	1	1	63
22	3	3	200932176694	13.962	1	1	63
22	3	3	200932177118	13.962	1	1	63
22	3	3	200932177354	13.962	1	1	63
8	3	3	200932177493	13.962	1	1	63
0	3	3	200932177544	13.962	1	1	63
21	3	3	200932177646	13.962	1	1	63
22	3	3	200932177646	13.962	1	1	63
21	3	3	200932177653	13.962	1	1	63
22	3	3	200932177653	13.962	1	1	63
0	3	3	200932177711	13.962	1	1	63
5	3	3	200932177863	24.553	1	3	62
7	3	3	200932177863	24.553	1	3	62
22	3	3	200932177955	13.962	1	1	63
99	3	3	200932178070	13.962	1	1	63
7	3	3	200932178267	13.962	1	1	63
8	3	3	200932178267	13.962	1	1	63
0	3	3	200932178551	13.962	1	1	63
22	3	3	200932274402	18.881	1	1	64
29	3	3	200932274523	18.881	1	1	64
29	3	3	200932274724	18.881	1	1	64
0	3	3	200932274770	18.881	1	1	64
98	3	3	200932275015	18.881	1	1	64
29	3	1	200932275438	4.72	1	2	64
22	3	3	200932275665	18.881	1	1	64
7	3	3	200932276429	18.881	1	1	64
21	3	3	200932276528	18.881	1	1	64
22	3	3	200932276528	18.881	1	1	64
24	3	3	200932276528	18.881	1	1	64
0	3	3	200932276873	18.881	1	1	64
98	3	3	200932277215	18.881	1	1	64
0	3	3	200932277331	18.881	1	1	64
0	3	3	200932277331	18.881	2	1	64
22	3	3	200932277636	18.881	1	1	64
21	3	3	200932278232	18.881	1	1	64
7	3	3	200932278314	18.881	1	1	64
21	3	3	200932278484	18.881	1	1	64
22	3	2	200932278559	4.72	1	2	64
0	3	3	200932278627	18.881	1	1	64
10	3	3	200932278687	18.881	1	1	64
99	3	3	200932279133	18.881	1	1	64
21	3	3	200932279392	18.881	1	1	64
22	3	3	200932279392	18.881	1	1	64
29	3	3	200932280118	18.881	1	1	64
7	3	3	200932280373	18.881	1	1	64
9	3	3	200932280373	18.881	1	1	64
0	3	3	200932280415	18.881	1	1	64
29	3	3	200932280437	18.881	1	1	64
7	3	3	200932280833	18.881	1	1	64
22	3	2	200932280899	4.72	1	2	64
29	3	1	200932280913	4.72	1	2	64
98	3	3	200932281022	18.881	1	1	64
0	3	2	200932281526	4.72	1	2	64
7	3	3	200932281743	18.881	1	1	64
8	3	3	200932281743	18.881	1	1	64
28	3	3	200932281842	18.881	1	1	64
0	3	3	200932282940	18.881	1	1	64
0	3	3	200932282940	18.881	2	1	64
29	3	3	200932282945	18.881	1	1	64
0	3	2	200932283149	4.72	1	2	64
0	3	2	200932283149	4.72	2	2	64
0	3	2	200932283329	4.72	1	2	64
21	3	3	200932283623	18.881	1	2	64
22	3	3	200932283623	18.881	1	2	64
0	2	3	200932342661	12.347	1	5	71
0	2	3	200932342929	12.347	1	2	71
21	2	3	200932342968	12.347	1	4	71
22	2	3	200932342968	12.347	1	4	71
28	2	3	200932343518	12.347	1	4	71
0	2	3	200932343550	12.347	1	2	71
0	2	3	200932343562	12.347	1	2	71
21	2	3	200932343720	12.347	1	2	71
7	2	3	200932343928	12.347	1	3	71
8	2	3	200932343928	12.347	1	3	71
7	2	3	200932343953	81.131	1	10	71
8	2	3	200932343953	81.131	1	10	71
0	2	3	200932344022	12.347	1	4	71
98	2	3	200932344057	12.347	1	1	71
0	2	3	200932344159	12.347	1	2	71
7	2	4	200932344168	308.67	1	2	71
8	2	4	200932344168	308.67	1	2	71
10	2	3	200932344293	12.347	1	5	71
0	2	3	200932344337	12.347	1	1	71
10	2	3	200932344345	12.347	1	2	71
98	2	3	200932344345	12.347	1	2	71
7	2	3	200932344363	12.347	1	2	71
8	2	3	200932344363	12.347	1	2	71
28	2	3	200932344427	12.347	1	3	71
7	2	3	200932344710	12.347	1	2	71
8	2	3	200932344710	12.347	1	2	71
98	2	3	200932344710	12.347	1	2	71
7	2	3	200932344764	81.131	1	10	71
8	2	3	200932344764	81.131	1	10	71
21	2	3	200932344766	81.131	1	10	71
22	2	3	200932344766	81.131	1	10	71
22	2	3	200932344873	12.347	1	2	71
0	2	3	200932344890	12.347	1	2	71
7	2	3	200932344952	12.347	1	1	71
0	2	3	200932345075	12.347	1	3	71
7	2	3	200932345165	12.347	1	4	71
98	2	3	200932345192	12.347	1	4	71
7	2	3	200932345338	81.131	1	10	71
0	2	3	200932345358	81.131	1	10	71
7	2	3	200932345385	12.347	1	1	71
9	2	3	200932345385	12.347	1	1	71
22	2	3	200932345663	12.347	1	2	71
21	2	3	200932345708	40.212	1	7	71
0	2	3	200932345715	40.212	1	7	71
9	2	3	200932345732	12.347	1	1	71
0	2	5	200932345837	74.081	1	5	71
0	2	5	200932345837	74.081	2	5	71
25	2	3	200932345850	12.347	1	1	71
28	2	3	200932345850	12.347	1	1	71
7	2	3	200932345925	12.347	1	4	71
0	2	3	200932346199	12.347	1	4	71
5	2	3	200932346386	12.347	1	1	71
0	2	3	200932346738	12.347	1	2	71
0	2	3	200932346777	12.347	1	2	71
27	2	3	200932346801	12.347	1	3	71
28	2	3	200932346958	12.347	1	3	71
1	2	3	200932346977	12.347	1	4	71
98	2	3	200932346977	12.347	1	4	71
22	4	3	200932400618	14.644	1	1	77
98	4	3	200932400681	14.644	1	1	77
0	4	3	200932400715	14.644	1	1	77
0	4	3	200932400782	14.644	1	1	77
0	4	3	200932400824	14.644	1	1	77
0	4	3	200932400842	14.644	1	1	77
22	4	3	200932400895	14.644	1	1	77
22	4	3	200932401049	18.305	1	2	77
0	4	3	200932401095	18.305	1	2	77
0	4	3	200932401287	14.644	1	1	77
0	4	3	200932401531	14.644	1	1	77
0	4	3	200932401610	14.644	1	1	77
5	4	2	200932401850	7.322	1	1	77
0	4	3	200932402731	18.305	1	5	77
0	4	3	200932402909	14.644	1	1	77
98	4	3	200932402934	14.644	1	1	77
10	4	3	200932402994	14.644	1	1	77
0	4	3	200932403010	14.644	1	1	77
22	4	3	200932403150	14.644	1	1	77
0	4	3	200932403152	14.644	1	1	77
0	4	3	200932403256	14.644	1	1	77
3	4	3	200932403264	14.644	1	1	77
0	4	3	200932403407	14.644	1	1	77
0	4	3	200932403407	14.644	2	1	77
0	4	3	200932403407	14.644	3	1	77
29	4	3	200932403635	14.644	1	1	77
7	4	3	200932403770	14.644	1	1	77
8	4	3	200932403770	14.644	1	1	77
27	4	3	200932404133	18.305	1	2	77
10	4	3	200932404230	14.644	1	1	77
21	4	3	200932404855	14.644	1	1	77
22	4	3	200932404855	14.644	1	1	77
0	4	3	200932404879	14.644	1	1	77
3	4	3	200932404898	14.644	1	1	77
0	4	3	200932404975	14.644	1	1	77
0	4	3	200932405053	14.644	1	1	77
7	4	3	200932405090	14.644	1	1	77
98	4	3	200932405090	14.644	1	1	77
21	4	3	200932405479	14.644	1	1	77
22	4	3	200932405479	14.644	1	1	77
7	4	3	200932405482	14.644	1	1	77
9	4	3	200932405482	14.644	1	1	77
10	4	3	200932405482	14.644	1	1	77
28	4	3	200932405714	18.305	1	3	77
10	4	3	200932405734	14.644	1	1	77
98	4	3	200932405734	14.644	1	1	77
99	4	3	200932405746	14.644	1	1	77
0	4	3	200932405796	14.644	1	1	77
22	4	3	200932405807	14.644	1	1	77
99	4	3	200932405820	14.644	1	1	77
99	4	3	200932405986	18.305	1	2	77
0	4	3	200932406305	14.644	1	1	77
0	4	3	200932406416	18.305	1	5	77
0	4	3	200932406459	14.644	1	1	77
7	4	3	200932406518	14.644	1	1	77
9	4	3	200932406518	14.644	1	1	77
0	4	1	200932406560	3.661	1	3	77
0	4	1	200932406560	3.661	2	3	77
22	4	3	200932406580	18.305	1	2	77
0	4	3	200932406659	14.644	1	1	77
0	4	3	200932406697	14.644	1	1	77
21	4	3	200932406734	14.644	1	1	77
22	4	3	200932406734	14.644	1	1	77
21	4	3	200932406743	14.644	1	1	77
0	4	3	200932406843	14.644	1	1	77
4	4	3	200932406856	14.644	1	1	77
0	4	3	200932406871	14.644	1	1	77
0	4	3	200932406880	14.644	1	1	77
10	4	3	200932406944	14.644	1	1	77
0	4	3	200932407205	14.644	1	1	77
7	4	3	200932407236	14.644	1	1	77
9	4	3	200932407236	14.644	1	1	77
10	4	3	200932407268	14.644	1	1	77
98	4	3	200932407268	14.644	1	1	77
0	4	3	200932407272	14.644	1	1	77
10	4	3	200932407278	14.644	1	1	77
0	4	3	200932407342	14.644	1	1	77
0	4	1	200932407520	3.661	1	7	77
0	4	3	200932407620	14.644	1	1	77
0	4	4	200932407904	311.193	1	2	77
10	4	3	200932407911	18.305	1	2	77
22	4	3	200932408318	14.644	1	1	77
0	4	3	200932408373	14.644	1	1	77
0	4	3	200932408417	14.644	1	1	77
27	4	3	200932408634	18.305	1	2	77
22	4	3	200932408797	14.644	1	1	77
98	4	3	200932408797	14.644	1	1	77
0	4	3	200932408846	14.644	1	1	77
5	4	3	200932409041	14.644	1	1	77
7	4	3	200932409041	14.644	1	1	77
10	4	3	200932409070	14.644	1	1	77
10	4	3	200932409110	14.644	1	1	77
0	4	3	200932409120	14.644	1	1	77
9	4	3	200932499502	18.305	1	2	77
27	4	3	200932567815	19.688	1	3	80
0	4	3	200932567985	12.53	1	5	80
0	4	3	200932567986	12.53	1	5	80
0	4	3	200932567986	12.53	2	5	80
0	4	3	200932568078	19.688	1	3	80
1	4	3	200932568361	12.53	1	5	80
0	4	3	200932568514	12.53	1	5	80
7	4	3	200932568668	19.688	1	2	80
6	4	3	200932568738	19.688	1	3	80
0	4	3	200932568832	19.688	1	2	80
1	4	3	200932568861	19.688	1	4	80
2	4	3	200932568861	19.688	1	4	80
10	4	3	200932568861	19.688	1	4	80
0	4	3	200932568914	19.688	1	1	80
22	4	3	200932569262	19.688	1	2	80
24	4	3	200932569369	19.688	1	3	80
29	4	3	200932569369	19.688	1	3	80
0	4	5	200932569594	68.15	1	8	80
22	4	3	200932569650	19.688	1	3	80
0	4	1	200932569675	6.563	1	1	80
10	4	4	200932570027	308.442	1	3	80
7	4	3	200932570065	12.53	1	5	80
10	4	3	200932570065	12.53	1	5	80
7	4	3	200932570133	12.53	1	5	80
7	4	3	200932570298	19.688	1	4	80
8	4	3	200932570298	19.688	1	4	80
0	4	3	200932570309	12.53	1	5	80
0	4	3	200932570403	19.688	1	3	80
5	4	4	200932570573	308.442	1	2	80
7	4	4	200932570573	308.442	1	2	80
10	4	4	200932570573	308.442	1	2	80
10	4	3	200932570635	19.688	1	3	80
0	4	3	200932570764	12.53	1	5	80
7	4	3	200932571044	19.688	1	2	80
8	4	3	200932571044	19.688	1	2	80
10	4	3	200932571044	19.688	1	2	80
7	4	3	200932571102	19.688	1	3	80
8	4	3	200932571102	19.688	1	3	80
21	4	3	200932571207	27.765	1	11	80
0	4	3	200932571275	19.688	1	1	80
0	4	3	200932571353	19.688	1	1	80
10	4	3	200932571484	12.53	1	5	80
10	4	3	200932571522	13.63	1	8	80
7	4	3	200932571646	27.765	1	11	80
7	4	3	200932571662	27.765	1	11	80
8	4	3	200932571662	27.765	1	11	80
10	4	3	200932571746	19.688	1	3	80
0	4	2	200932571837	6.563	1	3	80
0	4	3	200932571987	19.688	1	1	80
0	4	3	200932572073	19.688	1	1	80
10	4	3	200932572210	19.688	1	2	80
0	4	4	200932572367	308.442	1	1	80
10	4	3	200932572440	19.688	1	3	80
10	4	3	200932572681	19.688	1	4	80
1	4	3	200932572722	19.688	1	3	80
10	4	3	200932572722	19.688	1	3	80
1	4	3	200932572722	19.688	2	3	80
10	4	3	200932572722	19.688	2	3	80
0	4	3	200932572782	19.688	1	2	80
0	4	1	200932573058	6.563	1	1	80
0	4	1	200932573058	6.563	2	1	80
0	4	1	200932573058	6.563	3	1	80
0	4	1	200932573058	6.563	4	1	80
7	4	3	200932573359	82.032	1	17	80
9	4	3	200932573359	82.032	1	17	80
7	4	3	200932573457	19.688	1	1	80
7	4	3	200932573504	12.53	1	5	80
98	4	3	200932573504	12.53	1	5	80
10	4	4	200932573507	313.262	1	5	80
21	4	3	200932573550	27.765	1	11	80
22	4	3	200932573550	27.765	1	11	80
21	4	3	200932573660	19.688	1	3	80
7	4	3	200932573678	19.688	1	3	80
10	4	3	200932573678	19.688	1	3	80
7	4	3	200932573684	19.688	1	4	80
8	4	3	200932573684	19.688	1	4	80
3	4	3	200932573735	19.688	1	1	80
7	4	3	200932573849	12.53	1	5	80
8	4	3	200932573849	12.53	1	5	80
10	4	3	200932573849	12.53	1	5	80
99	4	3	200932573871	13.63	1	8	80
0	4	5	200932573909	65.626	1	1	80
5	4	3	200932573966	27.765	1	11	80
7	4	3	200932573966	27.765	1	11	80
0	4	4	200932573972	305.413	1	11	80
0	4	3	200932573981	19.688	1	2	80
0	4	3	200932574082	19.688	1	3	80
10	4	3	200932574264	12.53	1	5	80
0	4	2	200932574375	6.563	1	1	80
0	4	2	200932574375	6.563	2	1	80
10	4	3	200932574594	19.688	1	3	80
10	4	3	200932574889	19.688	1	3	80
0	4	3	200932574948	12.53	1	5	80
21	4	4	200932575084	305.413	1	11	80
22	4	4	200932575084	305.413	1	11	80
0	4	3	200932575092	27.765	1	11	80
21	2	3	200932619556	46.496	1	41	92
22	2	3	200932619556	46.496	1	41	92
29	2	3	200932620352	16.793	1	1	92
0	2	3	200932621484	19.124	1	16	92
22	2	3	200932621726	46.916	1	38	92
0	2	3	200932622051	16.793	1	3	92
0	2	3	200932622051	16.793	2	3	92
21	2	3	200932623415	16.793	1	1	92
21	2	3	200932623745	16.793	1	1	92
0	2	3	200932623988	19.124	1	16	92
7	2	3	200932624042	16.793	1	1	92
29	2	3	200932624364	16.793	1	1	92
10	2	3	200932624668	16.793	1	1	92
0	2	3	200932625057	16.793	1	4	92
22	2	3	200932625071	16.057	1	15	92
98	2	3	200932625071	16.057	1	15	92
0	2	3	200932625096	19.124	1	16	92
0	2	3	200932625490	16.793	1	1	92
10	2	3	200932625656	16.793	1	1	92
21	2	3	200932625886	16.793	1	1	92
22	2	3	200932625886	16.793	1	1	92
22	2	3	200932626118	16.793	1	1	92
99	2	3	200932626342	16.793	1	1	92
21	2	3	200932626433	16.793	1	3	92
21	2	3	200932626531	16.057	1	15	92
0	2	3	200932626589	19.124	1	16	92
0	2	6	200932626621	133.866	1	16	92
0	2	6	200932626980	144.213	1	11	92
0	2	3	200932627793	19.124	1	16	92
7	2	3	200932627825	46.496	1	41	92
8	2	3	200932627825	46.496	1	41	92
0	2	3	200932627885	16.793	1	1	92
7	2	3	200932627991	16.793	1	1	92
7	2	3	200932628062	16.793	1	3	92
21	2	3	200932628448	16.793	1	1	92
7	2	3	200932628547	16.793	1	1	92
21	2	3	200932628584	16.793	1	2	92
21	2	3	200932628954	16.057	1	15	92
22	2	3	200932628954	16.057	1	15	92
21	2	3	200932628981	19.124	1	16	92
22	2	3	200932628981	19.124	1	16	92
29	2	3	200932629330	16.793	1	1	92
0	2	3	200932629532	18.472	1	23	92
24	2	3	200932629711	16.793	1	2	92
0	2	3	200932629797	20.602	1	11	92
7	2	4	200932630052	305.088	1	15	92
8	2	4	200932630052	305.088	1	15	92
10	2	4	200932630052	305.088	1	15	92
22	2	3	200932630325	16.793	1	3	92
98	2	3	200932630325	16.793	1	3	92
0	2	4	200932630401	305.98	1	16	92
98	2	3	200932630486	16.793	1	1	92
3	2	3	200932630669	16.793	1	1	92
7	2	3	200932631014	20.602	1	11	92
0	2	3	200932631070	16.793	1	1	92
3	2	3	200932631745	46.496	1	41	92
10	2	3	200932631745	46.496	1	41	92
98	2	3	200932631745	46.496	1	41	92
0	2	3	200932632037	19.124	1	16	92
0	2	3	200932632191	16.793	1	1	92
27	2	1	200932632703	6.435	1	5	92
21	2	3	200932633255	19.124	1	16	92
22	2	3	200932633255	19.124	1	16	92
24	2	3	200932633255	19.124	1	16	92
0	2	3	200932633475	16.793	1	3	92
0	2	2	200932633570	6.435	1	5	92
22	2	3	200932633864	16.793	1	1	92
0	2	3	200932634089	16.793	1	2	92
0	2	3	200932634993	19.124	1	16	92
0	2	4	200932711718	283.69	1	8	93
0	2	4	200932712252	283.69	1	3	93
0	2	4	200932712626	283.69	1	9	93
0	4	3	200932883541	18.189	1	1	95
0	4	3	200932883756	18.189	1	1	95
29	4	3	200932884185	18.189	1	1	95
0	4	3	200932884343	18.189	1	1	95
0	4	3	200932884500	18.189	1	1	95
0	4	3	200932884616	18.189	1	1	95
29	4	3	200932884862	18.189	1	1	95
29	4	3	200932884862	18.189	2	1	95
22	4	3	200932885054	18.189	1	1	95
22	4	3	200932885306	18.189	1	1	95
22	4	3	200932885726	18.189	1	1	95
0	4	3	200932885805	18.189	1	1	95
98	4	3	200932886141	18.189	1	1	95
21	4	3	200932886232	18.189	1	1	95
22	4	3	200932886305	18.189	1	1	95
4	4	3	200932889354	18.189	1	4	95
10	4	3	200932889354	18.189	1	4	95
7	4	3	200932890066	12.074	1	7	95
99	4	3	200932890845	18.189	1	1	95
10	4	4	200932890883	309.213	1	1	95
7	4	3	200932890944	18.189	1	1	95
8	4	3	200932890944	18.189	1	1	95
0	4	3	200932891046	18.189	1	1	95
0	4	3	200932891119	18.189	1	1	95
29	4	3	200932891149	18.189	1	1	95
22	4	3	200932891603	18.189	1	1	95
0	4	3	200932892072	18.189	1	1	95
22	4	3	200932892258	18.189	1	1	95
98	4	3	200932893298	18.189	1	1	95
21	4	3	200932894033	18.189	1	1	95
24	4	3	200932894033	18.189	1	1	95
29	4	3	200932894414	18.189	1	1	95
22	4	3	200932895132	18.189	1	1	95
22	4	3	200932895333	18.189	1	1	95
22	4	3	200932895388	18.189	1	1	95
7	4	3	200932895449	18.189	1	1	95
9	4	3	200932895449	18.189	1	1	95
98	4	1	200932895978	6.063	1	1	95
98	4	1	200932895978	6.063	2	1	95
99	4	3	200932896021	12.074	1	7	95
0	4	3	200951801129	16.15	1	2	75
7	4	3	200959658608	31.217	1	5	94
8	4	3	200959658608	31.217	1	5	94
0	4	4	200959658740	315.182	1	1	94
98	4	2	200959658868	15.759	1	1	94
1	4	3	200959658915	15.759	1	1	94
98	4	3	200959658915	15.759	1	1	94
0	4	3	200959658991	15.759	1	4	94
1	4	3	200959659128	15.759	1	1	94
8	4	3	200959659128	15.759	1	1	94
0	4	3	200959659152	15.759	1	1	94
22	4	3	200959659182	15.759	1	1	94
0	4	3	200959659188	15.759	1	1	94
0	4	3	200959659388	15.759	1	1	94
0	4	3	200959659399	15.759	1	1	94
0	4	3	200959659456	15.759	1	1	94
0	4	4	200959659615	315.182	1	1	94
0	4	3	200959659622	15.759	1	1	94
0	4	3	200959659717	15.759	1	3	94
0	4	3	200959659805	15.759	1	3	94
7	4	3	200959659809	15.759	1	3	94
0	4	3	200959659925	15.759	1	4	94
0	4	3	200959659927	15.759	1	4	94
98	4	3	200959659934	15.759	1	4	94
0	4	4	200959659966	315.182	1	4	94
0	4	4	200959659966	315.182	2	4	94
21	4	3	200959659973	31.217	1	5	94
25	4	3	200959659973	31.217	1	5	94
0	4	4	200959660065	315.182	1	1	94
0	4	4	200959660065	315.182	2	1	94
7	4	3	200959660093	15.759	1	1	94
8	4	3	200959660093	15.759	1	1	94
98	4	3	200959660093	15.759	1	1	94
0	4	6	200959660113	141.832	1	1	94
98	4	3	200959660323	15.759	1	2	94
